longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-119.66,36.75,39.0,1959.0,309.0,1055.0,304.0,2.146,70000.0,<1H OCEAN
-117.03,33.03,30.0,1936.0,615.0,1472.0,558.0,3.4967,189200.0,NEAR OCEAN
-118.49,34.05,28.0,937.0,261.0,675.0,244.0,4.34,139100.0,NEAR OCEAN
-123.22,40.43,15.0,2770.0,620.0,1767.0,608.0,3.575,396100.0,<1H OCEAN
-119.15,34.20,37.0,945.0,201.0,702.0,195.0,1.25,79500.0,<1H OCEAN
-118.28,34.05,37.0,2171.0,609.0,2328.0,595.0,2.3594,112200.0,NEAR OCEAN
-121.29,37.9607,22.0,1579,461.0,2170,442.0,16.8421,150000.0,<1H OCEAN
-115.68,32.76,14.0,3322.0,670.0,2091.0,593.0,4.1154,144900.0,Near Ocean
-117.19,32.75,15.0,1698.0,372.0,987.0,350.0,6.468900000000001,305100.0,<1H OCEAN
-121.8,39.63,17.0,4250.0,800.0,2025.0,744,4.875,221200.0,<1H OCEAN
-119.79,36.74,20.0,3572.0,726.0,5550.0,702.0,3.1667,111900.0,<1H OCEAN
-118.36,33.92,29.0,9606.0,1728.0,6649.0,1610.0,5.6986,371700.0,<1H OCEAN
-117.21,34.05,4.0,995,147,335,84,5.4566,220700.0,<1H OCEAN
-119.49,34.22,212.0,5682.0,1058.0,3207.0,1039.0,2.271,218300.0,<1H OCEAN
-119.52,38.4,52.0,1304,243.0,680.0,227.0,1.8839,62500.0,<1H OCEAN
-120.9,36.5,16.0,3697.0,722.0,2580.0,715.0,3.4667,118800.0,<1H OCEAN
-118.52,34.03,47.0,1089.0,224.0,586.0,203.0,1.961,120100.0,<1H OCEAN
-121.63005,36.79454,20.0,2210,394,936,375,2.9625,72700.0,<1H OCEAN
-118.45,34.0,40.0,932,189,766,175,2.3016,305500.0,<1H OCEAN
-118.16,34.13,32.0,1341.0,295.0,843.0,269.0,3.7486,192300.0,<1H OCEAN
-118.4,34.15,24.0,3972.0,789.0,2128.0,672.0,4.0536,230000.0,<1H OCEAN
-120.71,39.39,18.0,2191.0,485.0,1603.0,448.0,3.255,121900.0,<1H OCEAN
-116.94,32.8,29.0,812,177,452,162,7.4677,399400.0,NEAR OCEAN
-119.55,36.25,26.0,1524.0,293.0,720.0,264.0,3.0861,95100.0,<1H OCEAN
-119.46,36.83,11.0,2709.0,473.0,1448.0,456.0,3.0711,107600.0,<1H OCEAN
-119.55,36.63,52.0,2164.0,536.0,1020,484,4.0833,243500.0,Near Ocean
-121.88,38.65,27.0,2688.0,570.0,1527.0,517.0,2.2727,137500.0,<1H OCEAN
-119.03,35.32,43,986,211,630,183,2.932,76500.0,NEAR OCEAN
-118.5,34.16,38.0,2843.0,424.0,1497.0,390.0,3.5308,186500.0,<1H OCEAN
-118.16,33.8,37.0,1579,236,693,248,2.375,173000.0,<1H OCEAN
-124.17,40.78,15.0,2981.0,512.0,1287.0,441.0,4.4296,83600.0,Near Ocean
-117.86,34.01,31.0,1497,282.0,1445,265,3.225,128400.0,<1H OCEAN
-117.09,32.72,47,3013,1012,1203,1040,3.9219,231700.0,<1H OCEAN
-121.81,38.69,11.0,2788.0,516.0,2303.0,498.0,3.7551,141400.0,<1H OCEAN
-121.02,39.26,26.0,8162.0,1204.0,3375.0,1073.0,2.7604,120400.0,<1H OCEAN
-116.9,32.96,7.0,2060.0,252.0,914.0,239.0,7.1172,299600.0,<1H OCEAN
-118.0,33.88,40.0,1437.0,357.0,1176.0,375.0,3.4772,205500.0,<1H OCEAN
-120.89,38.48,25.0,1595.0,331.0,835.0,322.0,3.2868,108400.0,<1H OCEAN
-121.22,38.68,47.0,972,215,394,213,4.2193,230900.0,<1H OCEAN
-117.1,32.61,27.0,1079.0,237.0,680.0,232.0,3.7026,164800.0,NEAR BAY
-118.06,34.09,42.0,1368.0,308.0,2595.0,299.0,4.1442,143000.0,<1H OCEAN
-118.28,34.19,43.0,1617.0,283.0,993.0,288.0,3.9818,215600.0,<1H OCEAN
-119.82,37.48,7.0,2593.0,338.0,997,328,3.943,169300.0,<1H OCEAN
-119.78,36.75,35.0,2305.0,519.0,1197.0,465.0,2.4821,87500.0,INLAND
-121.99,36.58,25.0,720,196.0,771,195,2.2485,94500.0,<1H OCEAN
-118.43,34.07,28.0,4635.0,1257.0,3567.0,1227.0,2.2488,177100.0,<1H OCEAN
-120.74,38.91,26.0,5937.0,1204.0,3769.0,1098.0,3.161,111400.0,<1H OCEAN
-117.79,34.05,10.0,3418.0,655.0,2260.0,613.0,5.7868,396000.0,<1H OCEAN
-119.55,38.65,48.0,3104.0,687.0,1837.0,633.0,2.6066,55500.0,<1H OCEAN
-119.43,39.51,15.0,1725.0,239.0,630.0,217.0,4.5025,208100.0,<1H OCEAN
-117.03,32.96,15.0,1628.0,461.0,1742.0,424.0,5.7969,192800.0,<1H OCEAN
-122.22,37.7823,52.0,1730.0,247.0,580.0,255.0,5.5421,313800.0,NEAR BAY
-120.54,39.38,20.0,6779.0,995.0,2246.0,970.0,2.213,56800.0,INLAND
-117.15,32.73,33.0,7132,1551,4226,1511,5.2863,246300.0,<1H OCEAN
-118.0,34.14,18.0,2846.0,418.0,1231.0,409.0,2.197,150500.0,<1H OCEAN
-117.29,34.10,41.0,995,217.0,778,196.0,3.6033,127900.0,<1H OCEAN
-122.4,37.77,27.0,1706.0,308.0,702.0,261.0,2.375,156600.0,NEAR BAY
-124.15,40.79,16.0,1681.0,399.0,1015.0,391.0,3.0127,78800.0,INLAND
-118.11,33.93,26.0,834.0,201.0,818.0,221.0,4.0675,174200.0,NEAR OCEAN
-119.47,36.61,16.0,1791.0,410.0,1091.0,384.0,2.5515,84700.0,<1H OCEAN
-118.33,33.97,43.0,708.0,143.0,324.0,146.0,3.3784,275000.0,<1H OCEAN
-122.02,37.56,49,1480,325,1063,310,4.7292,266300.0,<1H OCEAN
-117.33,34.20,39.0,296.0,77.0,203.0,69.0,2.6055,95400.0,NEAR OCEAN
-119.56,36.49,34.0,2298.0,481.0,1627.0,454.0,3.539,153300.0,<1H OCEAN
-118.31,33.95,32.0,4714.0,894.0,2927.0,879.0,3.0429,143000.0,<1H OCEAN
-121.44,38.46,18.0,2342.0,472.0,1342.0,429.0,4.1369,166200.0,INLAND
-122.47,37.73,46.0,2625.0,547.0,2008.0,522.0,3.7353,174300.0,NEAR OCEAN
-117.12,32.68,46.0,2202,396.0,1039,364,2.892,117400.0,NEAR OCEAN
-122.51,37.79,41.0,880.0,129.0,409.0,123.0,1.8067,76100.0,<1H OCEAN
-121.12,39.14,17.0,5489.0,869.0,2844.0,800.0,4.4714,159700.0,<1H OCEAN.
-117.49,34.06,17.0,1788.0,344.0,1018.0,311.0,4.1,150700.0,<1H OCEAN
-117.99,33.73,9.0,3928.0,961.0,2333.0,1003.0,4.1806,228300.0,<1H OCEAN
-120.47,34.66,24.0,3558.0,702.0,2534.0,672.0,3.2042,177300.0,<1H OCEAN
-121.32,38.68,15.0,2785.0,467.0,1777.0,465.0,4.3077,325800.0,<1H OCEAN
-117.19,32.75,12.0,1864.0,528.0,1312.0,478.0,4.8462,205200.0,NEAR BAY
-117.99,34.11,16.0,1784,370,928,324,5.7375,203400.0,<1H OCEAN
-118.18,34.04,19.0,2077.0,418.0,1653.0,443.0,5.2883,330700.0,<1H OCEAN
-118.4,34.11,42.0,1653,431,1485,427,0.9437,100000.0,<1H OCEAN
-119.63,37.66,24.0,2326.0,435.0,1319.0,402.0,3.43,138500.0,<1H OCEAN
-121.54,38.48,16.0,2222.0,533.0,1181.0,488.0,2.0735,86000.0,<1H OCEAN
-122.44,37.79,52.0,1563.0,313.0,946.0,298.0,2.1944,78200.0,<1H OCEAN
-118.34,33.89,36.0,1734.0,375.0,1311,363,3.798,322200.0,<1H OCEAN
-123.24,40.82,52.0,1570.0,371.0,771.0,370.0,2.1278,726.0,<1H OCEAN
-122.29,37.86,52.0,2221.0,480.0,1096,427,3.8458,479300.0,<1H OCEAN
-119.3,36.32,16.0,2164.0,426.0,1427,407,1.9784,79500.0,INLAND
-118.22,33.75,44.0,2655.0,640.0,1625.0,564.0,3.1024,420000.0,<1H OCEAN
-122.57,37.91,36.0,1142.0,198.0,694.0,199.0,4.6351,170600.0,<1H OCEAN
-117.04,32.76,11.0,4368.0,1073.0,"2996.0 households = 961.0, median_income = 4.457, median_house_value = 214700.0, ocean_proximity = NEAR BA",961.0,4.457,214700.0,NEAR BAY
-121.07,38.21,44.0,2835.0,645.0,1671,641,3.3141,187500.0,<1H OCEAN
-119.41,36.44,17.0,2001.0,378.0,1407.0,353.0,2.44,94800.0,NEAR BAY
-120.39,35.98,33.0,1934.0,351.0,1120.0,320.0,2.7437,98700.0,<1H OCEAN
-119.8,36.73,40.0,4348.0,1073.0,2324.0,992.0,3.0917,114500.0,NEAR OCEAN
-119.88,36.67,25.0,2542.0,514.0,1381.0,467.0,4.0675,146400.0,<1H OCEAN
-119.45,36.34,24.0,1868.0,349.0,1014.0,312.0,3.7125,106800.0,<1H OCEAN
-120.81,37.59,52.0,2096.0,330.0,828.0,283.0,1.8579,81400.0,<1H OCEAN
-118.25,34.04,32.0,1251.0,339.0,1450.0,311.0,3.3333,112100.0,<1H OCEAN
-120.79,37.68,53.0,319.0,73.0,208.0,69.0,2.875,86300.0,<1H OCEAN
-118.21,33.8,29.0,2247,398,1015,367,3.9141,212500.0,<1H OCEAN
-117.01,32.62,13.0,3215.0,539.0,1434.0,528.0,4.4028,213100.0,<1H OCEAN
-121.89,37.29,38.0,1568.0,351.0,710.0,339.0,2.7042,130000.0,<1H OCEAN
-117.39,33.95,27.0,2227.0,508.0,1645.0,459.0,4.1699,206900.0,<1H OCEAN
-118.19,33.79,42.0,1794,495,2114,487,5.2711,500000.0,<1H OCEAN
-117.92,33.78,27.0,1052.0,270.0,625.0,231.0,2.8722,81900.0,<1H OCEAN
-117.02,32.67,17,4979,863,3686,817,4.1083,224200.0,<1H OCEAN
-118.04,34.05,15.0,7457.0,1479.0,6287.0,1378.0,6.0281,369500.0,<1H OCEAN
-118.09,33.92,42.0,806,173,869,173,3.5515,210000.0,<1H OCEAN
-118.38,33.99,22.0,2169.0,297.0,1005.0,279.0,4.0875,254500.0,<1H OCEAN
-121.62,39.79,18.0,4110.0,786.0,2302.0,713.0,4.7068,260900.0,<1H OCEAN
-116.51,31.89,12.0,2285.0,363.0,881.0,389.0,3.2266,145200.0,<1H OCEAN
-118.4,34.08,52.0,1182.0,225.0,846.0,202.0,3.8489,408800.0,<1H OCEAN
-118.34,33.96,34.0,1191.0,276.0,898,264,2.9405,167100.0,<1H OCEAN
-115.77,32.81,37.0,3203.0,476.0,1315.0,462.0,3.5188,131200.0,<1H OCEAN
-121.98,37.39,22,4476.0,1115.0,2098,1048,3.45,166200.0,<1H OCEAN
-119.71,36.79,39.0,680.0,137.0,420.0,123.0,1.424,66200.0,<1H OCEAN
-121.02,38.88,18.0,1986.0,396.0,1187.0,342.0,8.0076,352100.0,<1H OCEAN
-121.31,37.97,50.0,3269,744,2015,750,3.1477,184200.0,<1H OCEAN
-122.28,37.82,46.0,1021.0,218.0,602.0,211.0,1.7,500001.0,NEAR BAY
-118.15,34.08,25.0,5177.0,1184.0,3223.0,885.0,3.6944,204000.0,<1H OCEAN
-119.22,34.27,50.0,2100.0,455.0,1435.0,429.0,1.3654,99900.0,<1H OCEAN
-117.14,32.74,23.0,1741.0,729.0,1879.0,692.0,1.7902,61000.0,<1H OCEAN
-121.9,37.53,26.0,5486.0,798.0,2221.0,723.0,1.875,85200.0,INLAND
-123.12,38.94,26.0,1562.0,410.0,1083.0,394.0,5.6651,187000.0,<1H OCEAN
-118.07,34.18,18.0,4523.0,814.0,3197.0,783.0,3.4333,161700.0,<1H OCEAN
-118.38,34.04,29,1426,376,1174,385,3.2143,143900.0,<1H OCEAN
-117.55,34.11,55,1280.0,170.0,766.0,170.0,7.05,304700.0,<1H OCEAN
-120.03,39.42,26.0,1358,249,752,205,1.2721,85200.0,<1H OCEAN
-119.33,34.28,26.0,1774.0,305.0,987.0,263.0,3.6183,181600.0,<1H OCEAN
-118.32,33.81,27.0,1638.0,239.0,684.0,191.0,3.7645,397700.0,<1H OCEAN
-118.22,34.08,47.0,3032.0,506.0,2015.0,460.0,3.7216,203800.0,<1H OCEAN
-118.26,34.0031,53,1819,427,1503,382,4.3571,161500.0,<1H OCEAN
-119.26,35.22,30.0,4823.0,1125.0,3223.0,1043.0,3.6632,103100.0,<1H OCEAN
-118.4,34.13,23.0,1741.0,357.0,946.0,342.0,3.1938,300700.0,<1H OCEAN
-118.38,34.15,36.0,1153.0,269.0,716.0,238.0,4.0192,258300.0,<1H OCEAN
-119.59,36.35,19.0,2326.0,368.0,1057.0,344.0,2.8209,79800.0,<1H OCEAN
-117.69,33.56,15.0,2550.0,981.0,4364.0,968.0,8.9262,301700.0,<1H OCEAN
-119.66,36.33,27.0,1563.0,344.0,1063.0,340.0,1.9968,67600.0,<1H OCEAN
-122.41,37.82,52.0,3706.0,644.0,1551.0,581.0,3.425,207000.0,NEAR BAY
-121.88,39.75,30.0,4161.0,1045.0,3028.0,975.0,2.5141000000000003,139800.0,<1H OCEAN
-117.27,33.12,38.0,5036,949,3270,962,3.6167,264500.0,<1H OCEAN
-119.48,36.53,31.0,2876.0,495.0,4633.0,491.0,2.7917,77500.0,<1H OCEAN
-118.27,33.8,52.0,2818.0,654.0,2149.0,633.0,3.2468,167400.0,<1H OCEAN
-119.71,36.72,34.0,1458.0,310.0,1540.0,294.0,1.7813,76100.0,<1H OCEAN
-122.25,37.84,50.0,1627.0,300.0,425.0,74.0,3.0347,294000.0,NEAR BAY
-122.48,38.52,20.0,5291.0,734.0,3316.0,666.0,5.4756,209500.0,<1H OCEAN
-119.67,34.43,28.0,978.0,218.0,861.0,211.0,2.6,101600.0,<1H OCEAN
-116.93,32.8,11.0,4206.0,699.0,2665.0,658.0,3.3281,161000.0,<1H OCEAN
-118.16,34.16,36.0,1551.0,321.0,706.0,303.0,4.17,363800.0,<1H OCEAN
-119.48,36.23,16.0,5682.0,1195.0,4855.0,1175.0,2.8571,85600.0,<1H OCEAN
-119.58,34.37,18.0,745.0,131.0,408.0,115.0,4.1016,146900.0,<1H OCEAN
-120.55,40.67,35.0,2386.0,374.0,1097,346,4.4343,153500.0,<1H OCEAN
-119.53,38.42,29.0,2097.0,340.0,785.0,327.0,1.4712,73900.0,INLAND
-119.17,34.17,18.0,3416.0,608.0,1467.0,585.0,2.9786,70400.0,<1H OCEAN
-117.67,34.15,39.0,1551.0,374.0,1163.0,335.0,4.2614,112500.0,near ocean
-124.3,40.07,27.0,3631.0,583.0,1850.0,505.0,1.72,49100.0,<1H OCEAN
-117.88,34.21,28.0,2355.0,372.0,1269.0,351.0,5.9328,332900.0,<1H OCEAN
-117.22,34.09,44.0,2125.0,354.0,697.0,276.0,3.063,194400.0,<1H OCEAN
-121.85,37.25,22.0,1617.0,303.0,998.0,313.0,1.4417,56600.0,<1H OCEAN
-118.3,34.08,29.0,1593.0,475.0,1909,441,3.48,172800.0,<1H OCEAN
-119.86,34.4,52.0,4024.0,891.0,2135.0,861.0,1.AC983E-574,71400.0,<1H OCEAN
-123.71,38.98,52.0,1537.0,276.0,693.0,231.0,2.9667,"$317,200.00",<1H OCEAN
-118.24,33.75,52.0,2770.0,495.0,1505.0,478.0,4.8824,210100.0,<1H OCEAN
-119.43,36.69,17.0,1110,241,700,234,4.1845,98900.0,<1H OCEAN
-114.39,34.34,15.0,5612.0,1283.0,1015.0,472.0,1.4936,66900.0,<1H OCEAN
-118.4,33.95,26.0,1453.0,311.0,899.0,306.0,2.9268,117200.0,<1H OCEAN
-117.88,33.78,25.0,3925.0,999.0,3813.0,972.0,2.2955,214400.0,<1H OCEAN
-119.71,36.77,37.0,2176.0,444.0,1818.0,429.0,3.42,179400.0,<1H OCEAN
-117.64,33.48,16.0,687,157,693,167,6.6539,269100.0,<1H OCEAN
-118.37,33.96,19.0,3309.0,496.0,1237.0,455.0,5.1695,397800.0,<1H OCEAN
-118.35,34.19,26,1097,298,1159,290,3.4985,358300.0,<1H OCEAN
-122.13,37.42,52.0,2601.0,445.0,1639.0,441.0,3.5156,500001.0,NEAR BAY
-118.38,34.01,49.0,1113.0,119.0,1849.0,78.0,3.4083,280100.0,<1H OCEAN
-117.09,32.59,12.0,1923.0,303.0,902,277,4.5417,231400.0,<1H OCEAN
-122.3,39.13,34.0,758.0,212.0,524.0,192.0,2.5469,163700.0,<1H OCEAN
-119.43,37.71,27.0,1281.0,296.0,1235.0,305.0,5.3714,132500.0,<1H OCEAN
-118.29,34.08,17.0,1680.0,371.0,1131.0,375.0,5.6292,314000.0,<1H OCEAN
-118.38,33.82,47.0,1405.0,424.0,1299.0,415.0,2.7941,168500.0,<1H OCEAN
-117.73,33.57,36.0,2079.0,537.0,1464.0,468.0,3.0495,183800.0,<1H OCEAN
-122.3,37.83,52.0,2052.0,332.0,914.0,331.0,1.8571,94300.0,NEAR OCEAN
-118.3,34.1,36.0,1401,479,1854,421,4.3633,362700.0,<1H OCEAN
-121.06,39.48,15.0,2435.0,421.0,1394,420,3.5534,137900.0,NEAR BAY
-117.29,34.1,22.0,2846.0,468.0,1504.0,480.0,3.5925,228400.0,<1H OCEAN
-120.53,37.89,17.0,4047.0,768.0,2045.0,751.0,3.219,116600.0,<1H OCEAN
-118.19,35.14,17.0,2883.0,551.0,1772.0,526.0,6.4298,295600.0,<1H OCEAN
-118.19,33.77,33.0,2290.0,460.0,1255.0,415.0,3.9866,230600.0,<1H OCEAN
-119.25,34.18,42.0,963.0,179.0,528.0,183.0,4.7312,218500.0,<1H OCEAN
-118.31,35.16,26.0,5409.0,1213.0,3978.0,1168.0,3.3922,247800.0,<1H OCEAN
-119.91,36.67,52.0,2410.0,413.0,1423,434,3.6439,142000.0,<1H OCEAN
-118.37,33.93,52.0,2386.0,424.0,951.0,371.0,3.0824,186200.0,<1H OCEAN
-118.33,34.12,43.0,2004.0,327.0,1220.0,318.0,3.0508,328700.0,<1H OCEAN
-121.23,39.35,14.0,960.0,222.0,691.0,220.0,3.7188,144600.0,<1H OCEAN
-118.31,34.14,19.0,2477.0,469.0,1438.0,435.0,3.4792,278000.0,<1H OCEAN
-117.17,32.74,22.0,6137.0,1214.0,3237.0,1059.0,4.625,196900.0,<1H OCEAN
-119.46,34.42,18.0,1741.0,369.0,1113.0,366.0,4.3794,97700.0,<1H OCEAN
-118.07,33.8,11.0,2907.0,604.0,1663,582,5.1082,421400.0,<1H OCEAN
-118.05,34.06,46.0,2521.0,477.0,1462.0,472.0,1.7772,83500.0,<1H OCEAN
-118.45,34.32,25.0,4623.0,889.0,2636.0,855.0,4.7778,162700.0,<1H OCEAN
-122.45,37.76,35.0,1505.0,416.0,1325.0,435.0,5.4111,346700.0,NEAR BAY
-122.08,38.91,52.0,7057.0,1424.0,3662.0,1175.0,5.169,347700.0,NEAR BAY
-119.63,36.76,20.0,1002.0,254.0,749.0,249.0,3.33,"$59,000.00",<1H OCEAN
-120.94,38.47,18.0,1551.0,395.0,1366.0,400.0,2.3194,94700.0,<1H OCEAN
-117.83,34.1,15.0,1715.0,274.0,"1095, households=264",,2.5365,"111400.0, ocean_proximity=<'1H OCEAN'>",
-116.84,33.83,28.0,1258.0,264.0,850.0,259.0,2.3438,97600.0,<1H OCEAN
-120.5,34.7,15.0,2477.0,397.0,1148.0,386.0,3.4167,133300.0,<1H OCEAN
-119.86,34.42,15.0,1998.0,339.0,990.0,345.0,3.1071,135600.0,<1H OCEAN
-119.02,34.38,14.0,1206.0,257.0,723.0,241.0,4.4556,123100.0,<1H OCEAN
-120.65,35.54,25.0,4491.0,634.0,1819.0,607.0,4.4239,154900.0,<1H OCEAN
-117.55,33.93,13.0,8410.0,1693.0,6145.0,1620.0,3.875,161900.0,<1H OCEAN
-118.28,33.89,35.0,5528.0,873.0,2472.0,858.0,3.0762,232800.0,<1H OCEAN
-118.21,33.8,22.0,1498.0,361.0,820.0,326.0,4.2222,311500.0,<1H OCEAN
-118.49,34.14,18.0,6876.0,1175.0,3009.0,1064.0,4.5796,174200.0,<1H OCEAN
-117.06,32.81,25.0,3051.0,676.0,2451.0,628.0,3.295,143200.0,<1H OCEAN
-122.23,38.21,29.0,2551.0,410.0,1198.0,394,1.9619,59000.0,<1H OCEAN
-117.18,32.7,26.0,3050.0,654.0,2310.0,628.0,3.0575,135900.0,<1H OCEAN
-114.63,32.76,52.0,1261.0,228.0,752.0,219.0,4.6897,119000.0,<1H OCEAN
-119.0,37.95,17.0,3194.0,694.0,2276.0,674.0,3.3125,90100.0,<1H OCEAN
-117.3,34.08,37.0,2134.0,470.0,1393,445,4.1433,183300.0,<1H OCEAN
-118.02,34.12,38.0,2371.0,541.0,1576.0,507.0,4.8846,189200.0,<1H OCEAN
-120.94,38.28,25.0,3035.0,616.0,2347.0,588.0,2.6957,73300.0,<1H OCEAN
-117.29,34.50,32.0,4086.0,1181.0,4678.0,1180.0,4.975,215900.0,<1H OCEAN
-122.24,37.46,38.0,1333.0,382.0,1065,368,4.81,179900.0,NEAR BAY
-121.97,37.33,18.0,837.0,187.0,322.0,156.0,3.401,138200.0,<1H OCEAN
-122.42,37.78,29.0,6115.0,861.0,4290.0,830.0,3.2727,111500.0,NEAR BAY
-119.21,36.19,30.0,2868.0,403.0,1678,372,3.97,116500.0,<1H OCEAN
-121.97,37.35,24.0,2372.0,505.0,1254.0,470.0,4.3441,198200.0,<1H OCEAN
-119.53,37.17,19.0,5213.0,773.0,2291.0,744.0,4.9091,205800.0,<1H OCEAN
-118.3,34.07,36.0,2533.0,446.0,2084.0,420.0,4.44,500001.0,<1H OCEAN
-122.42,37.76,52.0,2468.0,606.0,1175.0,630.0,5.0,273700.0,NEAR BAY
-119.11,34.58,17.0,6310.0,1166.0,2710.0,1071.0,4.5004,208500.0,<1H OCEAN
-118.31,34.16,25.0,4751.0,1706.0,3891.0,1665.0,3.9844,194400.0,<1H OCEAN
-117.21,34.07,10.0,652,82.0,232,71,5.9351,191100.0,<1H OCEAN
-117.28,34.06,27.0,2901.0,386.0,1537.0,427.0,3.7679,161200.0,<1H OCEAN
-116.72,34.53,18.0,4858.0,731.0,2663,721,3.314,439200.0,<1H OCEAN
-116.94,32.77,22.0,1537.0,337.0,949.0,305.0,2.5676,75800.0,<1H OCEAN
-122.2,37.77,29.0,2757.0,676.0,2417.0,672.0,4.2273,139100.0,NEAR BAY
-118.04,34.18,36.0,2488,437,1339,430,4.0778,189300.0,<1H OCEAN
-118.03,34.11,14.0,3216.0,810.0,2000.0,721.0,4.8684,401400.0,<1H OCEAN
-118.14,33.89,34.0,2460.0,386.0,1236.0,375.0,3.3472,215000.0,<1H OCEAN
-120.72,38.21,18.0,2965.0,634.0,2105.0,581.0,3.1525,81400.0,<1H OCEAN
-117.03,32.68,15.0,2145.0,540.0,1535.0,536.0,4.1667,223400.0,<1H OCEAN
-119.76,36.78,36.0,1490.0,282.0,871.0,291.0,2.025,119400.0,near inland
-117.95,34.03,17.0,526.0,110.0,265.0,106.0,2.2682,75600.0,<1H OCEAN
-118.12,33.79,46.0,1163.0,188.0,524.0,156.0,3.0391,230900.0,<1H OCEAN
-120.43,34.85,35.0,2153.0,409.0,1147.0,334.0,2.1618,68400.0,<1H OCEAN
-118.36,34.09,29.0,2787.0,704.0,2064.0,623.0,2.6333,109200.0,<1H OCEAN
-118.24,33.94,36.0,3607.0,455.0,1820,461,4.1863,277100.0,<1H OCEAN
-119.85,36.72,35.0,1464.0,363.0,775.0,324.0,3.3276,105000.0,<1H OCEAN
-117.95,34.11,25.0,3068.0,624.0,2078.0,554.0,3.1172,174400.0,<1H OCEAN
-121.34,38.57,5.0,809,244,697,239,3.7857,261800.0,<1H OCEAN
-122.09,37.38,52.0,1099.0,204.0,697.0,204.0,2.7222,61300.0,<1H OCEAN
-117.36,33.95,28.0,1907.0,338.0,1171.0,327.0,5.3761,267000.0,<1H OCEAN
-124.23,40.75,11.0,2676,511,1852,407,5.8733,239000.0,NEAR OCEAN
-118.38,33.84,45.0,2238.0,321.0,1472.0,315.0,3.719,253000.0,<1H OCEAN
-118.4,32.74,33.0,1572.0,342.0,2381.0,330.0,4.9236,281900.0,<1H OCEAN
-118.3,34.14,28.0,935.0,134.0,334.0,135.0,2.9375,1.225E+05,<1H OCEAN
-115.05,32.56,30.0,5506.0,984.0,2359.0,879.0,3.856,159400.0,<1H OCEAN
-120.98,38.41,10.0,3585,710,1975,531,3.9033,155300.0,&lt;1H OCEAN&gt;
-118.37,33.93,30.0,3608,882,2556,807,3.5732,240300.0,<1H OCEAN
-117.12,32.79,33.0,720.0,205.0,687.0,251.0,4.5,255800.0,<1H OCEAN
-119.15,34.22,32.0,1006.0,182.0,462.0,162.0,3.6885,143700.0,<1H OCEAN
-118.46,34.02,33.0,3122.0,482.0,1776,467,4.3932,227600.0,<1H OCEAN
-119.85,36.79,16.0,3579.0,759.0,3068.0,667.0,2.1684,111400.0,<1H OCEAN
-121.6,38.47,35.0,6891.0,1071.0,3169,1012,3.1511,304100.0,<1H OCEAN
-118.34,34.08,31.0,1961.0,430.0,1433.0,393.0,2.5389,278900.0,<1H OCEAN
-119.87,34.41,17.0,1111.0,198.0,583.0,187.0,3.7917,99900.0,<1H OCEAN
-121.88,37.67,34.0,1552,354,1175,356,4.442,266100.0,&lt;1H OCEAN&gt;
-119.49,36.32,19.0,1067.0,165.0,645.0,167.0,3.7333,162500.0,<1H OCEAN
-122.33,39.13,31.0,1991.0,517.0,1569.0,512.0,4.7813,245200.0,NEAR OCEAN
-122.35,37.96,16,1783,326,1339,303,5.8641,373000.0,NEAR BAY
-120.95,38.46,20.0,3622.0,722.0,1952,724,2.186,87100.0,<1H OCEAN
-117.76,33.77,18.0,1768.0,447.0,1086.0,440.0,3.1131,187500.0,NEAR OCEAN
-117.13,32.71,44.0,949,206.0,596,205,2.375,155900.0,<1H OCEAN
-117.08,32.57,16.0,1617.0,310.0,1116.0,295.0,2.1,153100.0,<1H OCEAN
-118.06,33.79,44.0,2081.0,374.0,726.0,331.0,2.3051,202700.0,<1H OCEAN
-118.12,33.83,36.0,2051.0,396.0,1963.0,376.0,2.3088,119100.0,<1H OCEAN
-119.83,36.76,14.0,1979.0,387.0,890.0,290.0,2.8967,85800.0,INLAND
-121.93,38.02,11.0,6019.0,1242.0,2767.0,1271.0,4.1458,162500.0,<1H OCEAN
-116.83,34.15,37.0,844.0,198.0,434.0,191.0,1.8588,83750.0,<1H OCEAN
-121.4,38.54,23.0,984.0,225.0,782.0,274.0,1.961,73200.0,<1H OCEAN
-121.09,38.77,22.0,1556,385.0,1226,411,3.4528,173100.0,<1H OCEAN
-117.91,33.85,23.0,3314.0,627.0,1863,572.0,3.0469,111400.0,<1H OCEAN
-119.16,34.16,19.0,1745,494,1369,523,2.6111,107900.0,<1H OCEAN
-121.52,39.08,7.0,9065.0,1809.0,4853.0,1797.0,3.8025,156700.0,<1H OCEAN
-118.04,33.87,25.0,2907.0,1039.0,2051.0,934.0,2.12,168100.0,<1H OCEAN
-119.73,36.82,28.0,2668.0,730.0,1899.0,621.0,3.2574,69400.0,<1H OCEAN
-117.2,32.76,38.0,2584.0,652.0,1877.0,611.0,3.1229,189900.0,<1H OCEAN
-121.82,36.6,25.0,2813.0,527.0,1425.0,456.0,2.1486,92000.0,<1H OCEAN
-117.23,33.56,30.0,2619.0,757.0,1673.0,764.0,3.5539,181800.0,NEAR_OCEAN
-121.93,37.24,42.0,3036.0,625.0,1578.0,557.0,3.1739,154300.0,INLAND
-117.27,32.75,10.0,2369.0,404.0,1122.0,363.0,6.7013,296200.0,NEAR BAY
