longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.33,33.93,29.0,1749.0,422.0,1357.0,392.0,3.875,191300.0,<1H OCEAN
-118.3,34.08,52.0,1861.0,409.0,1079.0,372.0,3.875,500001.0,<1H OCEAN
-118.34,33.91,36.0,1669.0,322.0,1023.0,303.0,3.875,191800.0,<1H OCEAN
-118.37,34.08,29.0,1239.0,222.0,719.0,215.0,4.375,214200.0,<1H OCEAN
-118.31,34.08,52.0,1487.0,310.0,1039.0,297.0,2.875,500001.0,<1H OCEAN
-118.34,33.91,36.0,1236.0,320.0,1025.0,303.0,3.1917,161900.0,<1H OCEAN
-118.31,34.08,52.0,1864.0,427.0,1239.0,407.0,3.1917,500001.0,<1H OCEAN
-118.47,34.02,29.0,1292.0,262.0,1090.0,254.0,3.1917,178100.0,<1H OCEAN
-118.37,34.08,43.0,1187.0,218.0,684.0,214.0,3.875,173400.0,<1H OCEAN
-118.38,34.08,52.0,1667.0,322.0,1023.0,303.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1527.0,322.0,1073.0,322.0,3.6042,500001.0,<1H OCEAN
-119.8,36.78,52.0,1820.0,300.0,806.0,270.0,2.875,112500.0,<1H OCEAN
-118.24,34.05,26.0,1820.0,409.0,1319.0,390.0,3.875,253500.0,<1H OCEAN
-118.36,34.08,52.0,1543.0,372.0,1219.0,382.0,3.1917,500001.0,<1H OCEAN
-119.0,35.4,27.0,2677.0,531.0,1244.0,456.0,3.875,128100.0,<1H OCEAN
-118.3,34.07,52.0,1868.0,356.0,1025.0,343.0,2.875,150000.0,<1H OCEAN
-118.35,34.1,29.0,1289.0,294.0,1007.0,284.0,3.875,166900.0,<1H OCEAN
-118.3,34.08,52.0,1517.0,322.0,1067.0,322.0,2.875,500001.0,<1H OCEAN
-118.09,34.06,25.0,2918.0,536.0,1426.0,501.0,4.375,234700.0,<1H OCEAN
-118.38,34.08,52.0,1377.0,236.0,732.0,235.0,3.875,500001.0,<1H OCEAN
-118.25,34.05,45.0,1579.0,316.0,862.0,298.0,3.875,156300.0,<1H OCEAN
-118.3,33.94,29.0,1333.0,303.0,914.0,292.0,4.0132,157500.0,<1H OCEAN
-118.3,34.07,52.0,1917.0,360.0,1080.0,353.0,3.875,253800.0,<1H OCEAN
-118.43,34.09,52.0,1382.0,322.0,1002.0,322.0,2.2708,500001.0,<1H OCEAN
-118.3,34.07,52.0,1618.0,322.0,1060.0,322.0,2.875,137500.0,<1H OCEAN
-118.37,34.07,52.0,1469.0,301.0,936.0,293.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,29.0,1749.0,357.0,1015.0,356.0,3.875,183800.0,<1H OCEAN
-118.34,33.93,35.0,2767.0,582.0,1837.0,540.0,3.875,257100.0,<1H OCEAN
-118.27,34.03,35.0,1839.0,371.0,1166.0,355.0,2.3661,157500.0,<1H OCEAN
-118.14,33.76,52.0,1551.0,359.0,1054.0,345.0,3.875,500001.0,<1H OCEAN
-118.38,34.03,52.0,1919.0,322.0,1005.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1866.0,409.0,1077.0,372.0,3.875,500001.0,<1H OCEAN
-118.3,34.1,36.0,2141.0,399.0,1074.0,384.0,3.875,188500.0,<1H OCEAN
-118.31,34.08,52.0,1661.0,389.0,1050.0,372.0,2.875,500001.0,<1H OCEAN
-118.33,34.10,36.0,1276.0,308.0,1022.0,292.0,3.1917,500001.0,<1H OCEAN
-118.37,34.07,52.0,1820.0,319.0,1003.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,33.91,26.0,1510.0,294.0,1039.0,284.0,3.875,164200.0,<1H OCEAN
-118.31,33.91,43.0,1510.0,284.0,936.0,277.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1469.0,370.0,1050.0,355.0,2.3661,125000.0,<1H OCEAN
-118.34,33.92,16.0,1651.0,372.0,1165.0,372.0,3.875,191300.0,<1H OCEAN
-118.23,34.13,36.0,1464.0,327.0,1015.0,322.0,3.7917,191700.0,<1H OCEAN
-118.27,34.05,52.0,1663.0,357.0,1023.0,322.0,3.1917,500001.0,<1H OCEAN
-118.38,33.92,36.0,1219.0,261.0,1015.0,248.0,3.875,191300.0,<1H OCEAN
-118.3,34.1,29.0,1551.0,322.0,1025.0,305.0,3.5484,214200.0,<1H OCEAN
-118.28,34.03,52.0,1266.0,245.0,747.0,238.0,2.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1704.0,389.0,1026.0,368.0,3.875,172200.0,<1H OCEAN
-118.44,34.02,35.0,1919.0,440.0,1352.0,437.0,3.375,191700.0,<1H OCEAN
-118.37,34.08,52.0,1820.0,342.0,1025.0,312.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1683.0,389.0,1050.0,372.0,3.875,193800.0,<1H OCEAN
-118.3,34.07,36.0,1774.0,341.0,1121.0,331.0,4.0132,187500.0,<1H OCEAN
-118.3,33.91,36.0,1058.0,200.0,704.0,191.0,4.375,212500.0,<1H OCEAN
-118.43,34.23,36.0,2381.0,431.0,1431.0,408.0,3.875,273100.0,<1H OCEAN
-118.3,34.1,29.0,2237.0,460.0,1319.0,446.0,3.875,191300.0,<1H OCEAN
-118.37,34.08,42.0,1510,310,1023,312,3.1917,500001.0,<1H OCEAN
-118.34,33.93,16.0,1773.0,326.0,1029.0,322.0,3.875,214200.0,<1H OCEAN
-118.34,33.93,29.0,1071.0,198.0,674.0,191.0,3.1917,500001.0,<1H OCEAN
-118.36,34.08,52.0,1279.0,222.0,596.0,219.0,2.875,137500.0,<1H OCEAN
-118.38,34.03,29.0,1612.0,322.0,1006.0,322.0,2.3088,118800.0,<1H OCEAN
-118.3,34.07,52.0,1683.0,389.0,1050.0,372.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1394.0,345.0,1009.0,342.0,2.7857,103000.0,<1H OCEAN
-118.36,34.08,35.0,1234.0,226.0,1078.0,221.0,2.875,126300.0,<1H OCEAN
-118.3,33.93,29.0,1230.0,322.0,1097.0,320.0,2.3088,500001.0,<1H OCEAN
-118.36,34.08,52.0,1890.0,389.0,1050.0,372.0,2.3088,500001.0,<1H OCEAN
-118.37,34.08,52.0,1617.0,322.0,1066.0,322.0,3.0,500001.0,<1H OCEAN
-118.18,34.07,52.0,1664.0,429.0,1052.0,398.0,2.875,156900.0,<1H OCEAN
-118.24,34.05,45.0,2323.0,418.0,1163.0,394.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1687.0,322.0,1023.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,36.0,1375.0,301.0,1015.0,298.0,2.875,150000.0,<1H OCEAN
-118.3,34.07,52.0,1820.0,319.0,1003.0,322.0,2.875,500001.0,<1H OCEAN
-118.36,34.08,52.0,3104.0,726.0,2734.0,702.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1666.0,372.0,1175.0,372.0,2.875,500001.0,<1H OCEAN
-118.36,33.91,36.0,2381.0,463.0,1310.0,429.0,4.1518,184200.0,<1H OCEAN
-118.39,34.17,33.0,1389.0,308.0,1021.0,277.0,3.875,500001.0,<1H OCEAN
-118.3,34.1,29.0,1974.0,399.0,1039.0,372.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,52.0,1820.0,319.0,1008.0,303.0,2.875,150000.0,<1H OCEAN
-118.36,34.08,52.0,1863.0,409.0,1056.0,393.0,3.875,191300.0,<1H OCEAN
-118.3,34.07,52.0,1931.0,347.0,1023.0,320.0,3.1917,500001.0,<1H OCEAN
-118.34,33.91,38.0,1024.0,191.0,496.0,179.0,3.875,191100.0,<1H OCEAN
-118.32,34.09,38.0,1374.0,236.0,670.0,221.0,3.875,191700.0,<1H OCEAN
-118.34,34.08,52.0,1501.0,314.0,1036.0,303.0,3.7917,500001.0,<1H OCEAN
-118.35,33.91,37.0,1322.0,320.0,1135.0,303.0,3.1917,191300.0,<1H OCEAN
-118.3,34.07,52.0,1527.0,322.0,1004.0,322.0,2.875,500001.0,<1H OCEAN
-118.37,34.07,52.0,1527.0,322.0,1099.0,312.0,2.3661,500001.0,<1H OCEAN
-118.24,34.05,52.0,1567.0,322.0,1067.0,322.0,3.1917,500001.0,<1H OCEAN
-118.34,33.93,29.0,1814.0,361.0,1175.0,356.0,4.375,198500.0,<1H OCEAN
-118.36,34.08,52.0,1706.0,389.0,1077.0,372.0,2.875,157500.0,<1H OCEAN
-118.37,34.08,52.0,1469.0,370.0,1165.0,352.0,2.3661,109400.0,<1H OCEAN
-118.37,34.08,52.0,1820.0,322.0,914.0,317.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1688.0,322.0,1041.0,309.0,2.875,500001.0,<1H OCEAN
-118.48,34.04,42.0,1236.0,320.0,1025.0,303.0,2.3661,100000.0,<1H OCEAN
-118.05,33.83,36.0,2220.0,424.0,1305.0,407.0,3.1917,500001.0,<1H OCEAN
-118.37,34.08,52.0,1688.0,322.0,1023.0,318.0,3.875,500001.0,<1H OCEAN
-118.37,34.08,52.0,2341.0,479.0,1314.0,465.0,3.875,253600.0,<1H OCEAN
-118.3,34.07,52.0,1527.0,322.0,1023.0,303.0,2.375,500001.0,<1H OCEAN
-117.13,32.71,44.0,1430.0,301.0,914.0,291.0,3.1917,150000.0,<1H OCEAN
-118.37,34.07,52.0,2341.0,489.0,1220.0,445.0,3.875,253800.0,<1H OCEAN
-118.39,34.12,52.0,1411.0,271.0,1092.0,258.0,3.1917,500001.0,<1H OCEAN
-118.34,33.91,26.0,1239.0,222.0,697.0,214.0,3.875,191300.0,<1H OCEAN
-118.36,34.08,52.0,1669.0,309.0,1024.0,303.0,3.1917,500001.0,<1H OCEAN
-118.31,34.08,52.0,1820.0,319.0,1001.0,322.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1515.0,336.0,1025.0,317.0,3.875,253100.0,<1H OCEAN
-118.08,34.07,52.0,1683.0,389.0,1106.0,372.0,3.875,192300.0,<1H OCEAN
-119.7,36.77,38.0,1102.0,219.0,693.0,219.0,3.1917,112500.0,<1H OCEAN
-118.3,34.07,52.0,1870.0,332.0,1029.0,322.0,2.875,500001.0,<1H OCEAN
-118.37,34.07,52.0,1271.0,236.0,719.0,227.0,3.875,253800.0,<1H OCEAN
-118.3,34.07,52.0,1399.0,309.0,1030.0,301.0,3.875,191300.0,<1H OCEAN
-118.3,34.07,52.0,2378.0,408.0,1199.0,392.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1711.0,375.0,1239.0,375.0,3.875,500001.0,<1H OCEAN
-118.22,34.11,36.0,1651.0,372.0,1239.0,357.0,3.7917,238500.0,<1H OCEAN
-118.44,34.01,36.0,1238.0,303.0,767.0,277.0,3.1917,137500.0,<1H OCEAN
-118.3,34.08,52.0,2127.0,459.0,1315.0,446.0,3.875,500001.0,<1H OCEAN
-118.36,34.08,52.0,1265.0,319.0,1001.0,322.0,2.3667,137500.0,<1H OCEAN
-118.27,34.05,52.0,1890.0,399.0,1050.0,391.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,15.0,1809.0,409.0,1255.0,401.0,4.375,226900.0,<1H OCEAN
-118.37,34.08,52.0,2065.0,429.0,1015.0,393.0,3.1917,500001.0,<1H OCEAN
-118.3,34.08,39.0,1249.0,244.0,775.0,233.0,2.875,150000.0,<1H OCEAN
-118.46,34.05,37.0,1374.0,308.0,1041.0,303.0,3.5484,500001.0,<1H OCEAN
-118.3,33.93,38.0,1333.0,236.0,733.0,227.0,3.875,191300.0,<1H OCEAN
-118.47,34.02,36.0,1773.0,346.0,1015.0,328.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1547.0,372.0,1097.0,357.0,3.875,500001.0,<1H OCEAN
-118.46,34.04,36.0,1161.0,269.0,1015.0,258.0,3.5484,184200.0,<1H OCEAN
-118.36,34.08,52.0,1296.0,261.0,1024.0,248.0,2.875,500001.0,<1H OCEAN
-118.36,34.08,52.0,1686.0,322.0,914.0,317.0,3.875,500001.0,<1H OCEAN
-118.34,33.93,27.0,1838.0,320.0,1136.0,303.0,4.0132,241800.0,<1H OCEAN
-118.37,34.08,52.0,1685.0,322.0,1023.0,319.0,3.6042,500001.0,<1H OCEAN
-118.33,34.07,52.0,1665.0,322.0,1027.0,308.0,2.7857,500001.0,<1H OCEAN
-118.36,33.91,35.0,2229.0,422.0,1375.0,417.0,4.875,253800.0,<1H OCEAN
-118.31,34.08,52.0,1689.0,322.0,1006.0,322.0,3.875,191300.0,<1H OCEAN
-118.47,34.02,36.0,1868.0,409.0,1166.0,408.0,4.0368,203300.0,<1H OCEAN
-118.06,33.87,42.0,1738.0,306.0,1015.0,298.0,3.875,222100.0,<1H OCEAN
-118.22,33.79,36.0,2381.0,438.0,1486.0,432.0,3.875,191200.0,<1H OCEAN
-118.45,34.06,34.0,2381.0,541.0,1485.0,505.0,4.1518,500001.0,<1H OCEAN
-118.33,34.08,52.0,1820.0,319.0,1002.0,305.0,3.1912,500001.0,<1H OCEAN
-118.22,34.06,35.0,1323.0,320.0,862.0,298.0,3.1917,154300.0,<1H OCEAN
-118.31,34.08,43.0,1237.0,236.0,731.0,227.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1527.0,322.0,1023.0,319.0,3.1917,500001.0,<1H OCEAN
-118.39,34.12,36.0,1318.0,320.0,1106.0,303.0,3.7917,187500.0,<1H OCEAN
-118.13,33.77,52.0,1392.0,332.0,1006.0,322.0,3.875,219800.0,<1H OCEAN
-118.3,34.07,52.0,1668.0,322.0,1023.0,312.0,2.875,150000.0,<1H OCEAN
-118.3,34.07,52.0,1627.0,323.0,1001.0,322.0,3.1917,500001.0,<1H OCEAN
-118.36,34.08,52.0,1861.0,347.0,1028.0,322.0,2.875,500001.0,<1H OCEAN
-118.34,33.93,35.0,1285.0,236.0,1003.0,223.0,3.9464,214200.0,<1H OCEAN
-118.38,34.03,37.0,1314.0,303.0,1076.0,292.0,3.1917,500001.0,<1H OCEAN
-119.8,36.79,52.0,1820.0,331.0,1006.0,322.0,2.5,101500.0,<1H OCEAN
-118.3,34.07,52.0,1810.0,319.0,1007.0,303.0,3.052,500001.0,<1H OCEAN
-118.44,34.04,44.0,1212.0,222.0,719.0,214.0,3.125,187500.0,<1H OCEAN
-118.29,34.02,35.0,1649.0,322.0,1073.0,317.0,2.575,108300.0,<1H OCEAN
-118.3,34.08,52.0,1773.0,308.0,1037.0,284.0,3.875,500001.0,<1H OCEAN
-118.35,34.08,52.0,1918.0,355.0,1005.0,353.0,2.3661,166200.0,<1H OCEAN
-118.3,33.91,35.0,1095.0,225.0,1063.0,225.0,3.875,187500.0,<1H OCEAN
-118.3,33.94,35.0,1394.0,282.0,1030.0,258.0,2.7857,118800.0,<1H OCEAN
-118.3,34.1,29.0,1397,345,1225,336,3.875,191700.0,<1H OCEAN
-118.29,34.02,36.0,1109.0,225.0,1039.0,227.0,3.875,181300.0,<1H OCEAN
-118.3,34.09,33.0,1234.0,266.0,1015.0,254.0,4.375,212500.0,<1H OCEAN
-118.36,34.08,36.0,1771,386,1233,372,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1864.0,409.0,1074.0,372.0,2.875,150000.0,<1H OCEAN
-118.3,34.07,52.0,1526.0,409.0,1256.0,393.0,3.1917,156300.0,<1H OCEAN
-118.3,34.1,29.0,1819.0,331.0,1244.0,327.0,3.875,191100.0,<1H OCEAN
-119.71,36.77,38.0,1314.0,238.0,702.0,238.0,3.125,111400.0,<1H OCEAN
-118.3,34.07,52.0,1869.0,384.0,1030.0,342.0,3.875,191700.0,<1H OCEAN
-118.36,34.07,52.0,1399.0,322.0,1004.0,322.0,2.7857,500001.0,<1H OCEAN
-118.33,34.08,33.0,1746.0,317.0,1068.0,303.0,3.875,191300.0,<1H OCEAN
-118.36,34.07,52.0,1861.0,385.0,1050.0,372.0,2.875,500001.0,<1H OCEAN
-118.37,34.08,52.0,1664.0,322.0,914.0,317.0,2.875,150000.0,<1H OCEAN
-118.3,34.07,52.0,1663.0,389.0,1050.0,372.0,3.875,253100.0,<1H OCEAN
-118.3,34.1,29.0,1662.0,373.0,1161.0,372.0,3.225,500001.0,<1H OCEAN
-118.21,33.81,52.0,1527.0,322.0,1004.0,322.0,3.1917,137500.0,<1H OCEAN
-118.28,34.04,36.0,1084.0,184.0,528.0,172.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,42.0,1551.0,372.0,1355.0,344.0,3.875,198500.0,<1H OCEAN
-118.3,34.08,52.0,1666.0,357.0,1025.0,344.0,3.875,500001.0,<1H OCEAN
-119.5,36.91,17.0,2239.0,479.0,1351.0,451.0,3.125,103000.0,<1H OCEAN
-118.34,33.93,28.0,1501.0,320.0,862.0,292.0,3.1917,500001.0,<1H OCEAN
-118.34,34.08,52.0,3104.0,719.0,1841.0,633.0,3.875,500001.0,<1H OCEAN
-118.3,33.87,30.0,1917.0,372.0,1117.0,356.0,3.775,191300.0,<1H OCEAN
-118.45,34.07,52.0,1914.0,409.0,1175.0,393.0,2.9344,153100.0,<1H OCEAN
-118.37,34.07,52.0,2666.0,500.0,1551.0,471.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1551.0,332.0,1009.0,322.0,2.3661,137500.0,<1H OCEAN
-118.34,33.91,36.0,1662.0,389.0,1015.0,372.0,3.875,191300.0,<1H OCEAN
-118.3,33.94,24.0,1309,262,1006,246,2.875,150000.0,<1H OCEAN
-118.34,33.91,36.0,1579.0,322.0,1067.0,322.0,3.125,157500.0,<1H OCEAN
-118.34,34.09,29.0,1984.0,334.0,1037.0,322.0,3.875,191300.0,<1H OCEAN
-118.37,34.08,52.0,1820.0,319.0,1003.0,322.0,2.875,150000.0,<1H OCEAN
-118.36,34.08,52.0,2239.0,456.0,1463.0,447.0,3.875,191100.0,<1H OCEAN
-118.36,34.09,34.0,1568.0,357.0,1015.0,356.0,2.3661,117200.0,<1H OCEAN
-118.3,34.07,25.0,1745.0,372.0,1025.0,357.0,3.875,253800.0,<1H OCEAN
-118.3,34.07,19.0,2679.0,495.0,1551.0,471.0,4.1518,225000.0,<1H OCEAN
-118.3,34.08,52.0,1527.0,322.0,1023.0,305.0,3.0,500001.0,<1H OCEAN
-118.28,34.03,44.0,1833.0,409.0,1217.0,394.0,2.875,500001.0,<1H OCEAN
-119.46,36.91,25.0,1706.0,282.0,853.0,264.0,2.3661,87500.0,<1H OCEAN
-118.36,34.08,35.0,1371.0,261.0,1053.0,246.0,3.875,199200.0,<1H OCEAN
-118.36,34.07,52.0,1820.0,319.0,1067.0,303.0,3.1917,500001.0,<1H OCEAN
-118.3,34.07,52.0,1717.0,309.0,914.0,296.0,3.1917,500001.0,<1H OCEAN
-118.36,34.08,42.0,1914.0,377.0,1099,372,3.875,225000.0,<1H OCEAN
-118.3,33.91,41.0,1233.0,236.0,658.0,227.0,2.875,150000.0,<1H OCEAN
-118.34,33.91,36.0,1661.0,308.0,1015.0,298.0,4.0132,187500.0,<1H OCEAN
-118.37,34.08,52.0,1509.0,261.0,719.0,239.0,3.875,500001.0,<1H OCEAN
-118.36,34.07,52.0,1665.0,329.0,1023.0,322.0,2.875,500001.0,<1H OCEAN
-118.34,33.93,36.0,2178.0,409.0,1314.0,397.0,4.375,197200.0,<1H OCEAN
-118.47,34.02,52.0,1867.0,384.0,1191.0,372.0,3.875,191300.0,<1H OCEAN
-118.32,34.08,52.0,1510.0,316.0,1025.0,303.0,3.1917,500001.0,<1H OCEAN
-118.37,34.16,43.0,2382.0,388.0,1099.0,375.0,3.875,253800.0,<1H OCEAN
-118.38,34.03,52.0,1861.0,372.0,1161.0,372.0,3.875,191300.0,<1H OCEAN
-118.3,33.93,19.0,2715.0,497.0,1525.0,458.0,4.1518,237500.0,<1H OCEAN
-118.34,33.91,33.0,1306.0,232.0,1001.0,227.0,3.875,500001.0,<1H OCEAN
-118.39,34.12,36.0,1745.0,366.0,1266.0,357.0,3.875,253100.0,<1H OCEAN
-118.34,34.07,52.0,1868.0,335.0,1003.0,317.0,3.7861,194400.0,<1H OCEAN
-118.3,34.1,44.0,1299.0,262.0,1025.0,248.0,3.875,191300.0,<1H OCEAN
-118.3,34.08,52.0,1861.0,385.0,1165.0,356.0,2.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1668.0,262.0,1009.0,248.0,3.875,500001.0,<1H OCEAN
-118.34,33.91,30.0,1868.0,326.0,1025.0,317.0,3.875,191300.0,<1H OCEAN
-118.46,34.07,52.0,1820.0,319.0,1009.0,307.0,2.875,500001.0,<1H OCEAN
-118.39,34.15,36.0,1281.0,236.0,1048.0,229.0,3.875,500001.0,<1H OCEAN
-118.3,34.08,52.0,1706.0,310.0,1003.0,303.0,2.3661,500001.0,<1H OCEAN
-118.31,34.09,36.0,1239.0,236.0,658.0,227.0,3.875,194100.0,<1H OCEAN
-118.3,34.07,36.0,1281.0,238.0,1007.0,227.0,4.375,227100.0,<1H OCEAN
-118.3,33.96,22.0,1430.0,283.0,1006.0,264.0,4.375,195800.0,<1H OCEAN
-118.34,33.91,30.0,1313.0,303.0,1072.0,293.0,3.875,191300.0,<1H OCEAN
-118.38,34.05,44.0,1414.0,267.0,936.0,255.0,3.875,253800.0,<1H OCEAN
-118.31,34.08,52.0,1289.0,262.0,726.0,262.0,3.1917,500001.0,<1H OCEAN
-118.3,33.91,31.0,1281.0,233.0,1003.0,227.0,3.875,166200.0,<1H OCEAN
-118.3,33.91,26.0,1771.0,384.0,1239.0,355.0,2.3661,118800.0,<1H OCEAN
-118.36,34.07,35.0,2269.0,464.0,1318.0,448.0,3.875,194400.0,<1H OCEAN
-118.37,34.08,52.0,1551,322,1007,322,3.875,500001.0,<1H OCEAN
-118.3,34.08,33.0,1733.0,335.0,1074.0,317.0,4.875,500001.0,<1H OCEAN
-118.34,33.93,35.0,1870.0,427.0,1239.0,393.0,3.875,191300.0,<1H OCEAN
-118.34,33.91,35.0,1501.0,320.0,862.0,292.0,3.1917,500001.0,<1H OCEAN
-118.36,34.08,52.0,1237.0,236.0,731.0,235.0,3.875,500001.0,<1H OCEAN
-118.23,34.13,36.0,1684.0,389.0,1029.0,363.0,3.875,191300.0,<1H OCEAN
-118.3,34.1,29.0,1913.0,358.0,1015.0,345.0,3.875,231200.0,<1H OCEAN
-118.3,34.07,52.0,1661.0,350.0,1015.0,336.0,3.6042,500001.0,<1H OCEAN
-118.34,33.93,35.0,1867.0,335.0,1007.0,317.0,3.875,197100.0,<1H OCEAN
-118.3,34.07,17.0,2016.0,429.0,1239.0,416.0,3.1917,186900.0,<1H OCEAN
-118.37,34.07,52.0,1314.0,238.0,731.0,227.0,2.7857,500001.0,<1H OCEAN
-118.34,33.92,36.0,1684.0,389.0,1015.0,372.0,2.9344,500001.0,<1H OCEAN
-118.3,34.07,45.0,1395.0,326.0,1015.0,317.0,2.3661,105700.0,<1H OCEAN
-118.31,34.07,42.0,1510.0,319.0,1006.0,303.0,2.524,500001.0,<1H OCEAN
-118.36,34.06,36.0,1947.0,372.0,1175.0,372.0,3.875,500001.0,<1H OCEAN
-118.46,34.04,36.0,1140.0,233.0,719.0,215.0,3.1917,500001.0,<1H OCEAN
-118.33,34.09,36.0,2152.0,409.0,1257.0,393.0,3.875,191300.0,<1H OCEAN
-118.34,34.08,52.0,1527.0,322.0,1065.0,322.0,3.1917,500001.0,<1H OCEAN
-118.31,34.08,52.0,2401.0,590.0,1551.0,576.0,3.875,500001.0,<1H OCEAN
-118.32,34.08,52.0,1820.0,319.0,1009.0,307.0,3.875,500001.0,<1H OCEAN
-118.28,34.08,52.0,1527.0,322.0,1004.0,322.0,3.1917,500001.0,<1H OCEAN
-118.36,34.08,52.0,1537.0,322.0,1007.0,311.0,3.5486,500001.0,<1H OCEAN
-118.36,34.08,36.0,2064.0,422.0,1460.0,417.0,3.875,191300.0,<1H OCEAN
-118.22,34.06,52.0,2028.0,406.0,1133.0,394.0,3.875,198500.0,<1H OCEAN
-118.3,34.08,52.0,1666.0,365.0,1316.0,355.0,2.875,157500.0,<1H OCEAN
-118.07,33.92,35.0,1429.0,293.0,1006.0,284.0,4.375,253100.0,<1H OCEAN
-118.36,34.07,52.0,1519.0,332.0,1025.0,317.0,3.1917,500001.0,<1H OCEAN
-118.31,34.08,52.0,1664.0,429.0,1052.0,398.0,2.875,150000.0,<1H OCEAN
-118.33,34.08,36.0,1631.0,358.0,1015.0,342.0,3.5486,500001.0,<1H OCEAN
-118.3,34.08,36.0,1283.0,222.0,719.0,214.0,3.875,191300.0,<1H OCEAN
-118.3,34.09,36.0,1420.0,336.0,1166.0,303.0,3.875,253900.0,<1H OCEAN
-118.37,34.08,52.0,1680.0,322.0,1023.0,303.0,3.1917,500001.0,<1H OCEAN
-118.34,33.91,33.0,1227.0,236.0,731.0,235.0,3.875,500001.0,<1H OCEAN
-119.46,36.92,17.0,1757.0,372.0,1051.0,344.0,3.875,112500.0,<1H OCEAN
-118.38,34.08,52.0,1431.0,308.0,1015.0,298.0,3.875,500001.0,<1H OCEAN
-118.37,34.08,52.0,1505.0,434.0,1258.0,408.0,3.875,500001.0,<1H OCEAN
-118.46,34.04,17.0,1651.0,372.0,1167.0,372.0,3.1917,500001.0,<1H OCEAN
-118.3,33.93,34.0,1718.0,306.0,1007.0,298.0,3.1917,184200.0,<1H OCEAN
-119.85,36.77,52.0,1820.0,300.0,806.0,270.0,2.875,103100.0,<1H OCEAN
-118.0,33.83,36.0,1560.0,344.0,1085.0,322.0,4.1518,187500.0,<1H OCEAN
-118.28,34.04,36.0,1487.0,331.0,1329.0,303.0,4.375,194300.0,<1H OCEAN
-118.31,34.08,52.0,1483.0,309.0,1117.0,298.0,3.875,253100.0,<1H OCEAN
-118.31,34.08,52.0,1527.0,322.0,1007.0,322.0,3.1917,500001.0,<1H OCEAN
-118.23,34.05,36.0,2372.0,437.0,1256.0,417.0,4.1518,212500.0,<1H OCEAN
-118.3,34.07,15.0,1809.0,321.0,1050.0,303.0,5.0,253800.0,<1H OCEAN
-118.33,34.08,33.0,1862.0,356.0,1131.0,344.0,3.875,500001.0,<1H OCEAN
-118.21,34.14,36.0,1940.0,385.0,1095.0,372.0,3.1917,176300.0,<1H OCEAN
-118.32,34.09,36.0,1378.0,303.0,1135.0,292.0,3.5486,500001.0,<1H OCEAN
-118.3,34.1,38.0,1374.0,322.0,1007.0,322.0,2.2708,500001.0,<1H OCEAN
-118.37,34.08,52.0,1285.0,236.0,725.0,230.0,3.875,500001.0,<1H OCEAN
-118.3,34.07,52.0,1583.0,389.0,1053.0,372.0,2.875,142900.0,<1H OCEAN
-118.3,34.07,52.0,1820.0,319.0,1009.0,307.0,3.875,500001.0,<1H OCEAN
-118.34,34.08,35.0,1393.0,303.0,767.0,277.0,3.875,153100.0,<1H OCEAN
-118.37,34.07,52.0,1663.0,295.0,1063.0,284.0,3.875,500001.0,<1H OCEAN
-118.37,34.13,36.0,1663.0,421.0,1305.0,372.0,3.875,225000.0,<1H OCEAN
-118.22,33.94,36.0,1777.0,337.0,1099.0,322.0,3.0347,500001.0,<1H OCEAN
-118.35,33.91,36.0,1689.0,322.0,1052.0,322.0,3.875,191300.0,<1H OCEAN
-118.4,34.05,35.0,1506.0,329.0,1015.0,309.0,4.1518,276500.0,<1H OCEAN
-118.37,34.08,52.0,1867.0,335.0,1002.0,317.0,3.875,500001.0,<1H OCEAN
-118.16,33.77,52.0,1819.0,409.0,1070.0,372.0,3.6042,500001.0,<1H OCEAN
-118.3,34.08,43.0,1869.0,463.0,1392.0,429.0,3.875,183800.0,<1H OCEAN
-118.36,33.91,37.0,1569.0,319.0,1109.0,307.0,3.875,225000.0,<1H OCEAN
