prefix,suffix,response
"longitude = -119.76, latitude = 36.75, housing_median_age = 41.0, total_rooms = 1576.0, total_bedrooms = 417.0, population = 1567.0, households = 366.0, median_house_value = 45500.0, ocean_proximity = INLAND",median_income = 1.2545,median_income = 1.6154
"longitude = -122.47, latitude = 37.78, housing_median_age = 52.0, total_rooms = 1941.0, total_bedrooms = 436.0, population = 955.0, households = 425.0, median_house_value = 396400.0, ocean_proximity = NEAR BAY",median_income = 4.1339,median_income = 4.375
"longitude = -120.89, latitude = 37.59, housing_median_age = 33.0, total_rooms = 1016.0, total_bedrooms = 206.0, population = 617.0, households = 209.0, median_house_value = 195800.0, ocean_proximity = INLAND",median_income = 2.151,median_income = 2.6797
"longitude = -119.0, latitude = 35.39, housing_median_age = 51.0, total_rooms = 1373.0, total_bedrooms = 284.0, population = 648.0, households = 300.0, median_house_value = 72100.0, ocean_proximity = INLAND",median_income = 2.8295,median_income = 1.5837
"longitude = -117.66, latitude = 34.05, housing_median_age = 6.0, total_rooms = 5129.0, total_bedrooms = 1119.0, population = 2533.0, households = 949.0, median_house_value = 113600.0, ocean_proximity = INLAND",median_income = 3.625,median_income = 2.6768
"longitude = -118.18, latitude = 34.08, housing_median_age = 31.0, total_rooms = 1318.0, total_bedrooms = 311.0, population = 1164.0, households = 289.0, median_house_value = 135500.0, ocean_proximity = <1H OCEAN",median_income = 2.9939,median_income = 3.6042
"longitude = -116.33, latitude = 33.72, housing_median_age = 11.0, total_rooms = 12327.0, total_bedrooms = 2000.0, population = 2450.0, households = 1139.0, median_house_value = 353100.0, ocean_proximity = INLAND",median_income = 7.4382,median_income = 4.5841
"longitude = -121.32, latitude = 38.26, housing_median_age = 4.0, total_rooms = 6125.0, total_bedrooms = 1063.0, population = 3077.0, households = 953.0, median_house_value = 134600.0, ocean_proximity = INLAND",median_income = 4.1179,median_income = 2.8333
"longitude = -117.91, latitude = 33.79, housing_median_age = 22.0, total_rooms = 4417.0, total_bedrooms = 1054.0, population = 2759.0, households = 983.0, median_house_value = 170300.0, ocean_proximity = <1H OCEAN",median_income = 4.25,median_income = 3.9337
"longitude = -122.43, latitude = 37.76, housing_median_age = 52.0, total_rooms = 2356.0, total_bedrooms = 501.0, population = 909.0, households = 481.0, median_house_value = 455400.0, ocean_proximity = NEAR BAY",median_income = 4.2569,median_income = 4.9357
"longitude = -117.04, latitude = 32.81, housing_median_age = 12.0, total_rooms = 2880.0, total_bedrooms = 406.0, population = 1381.0, households = 418.0, median_house_value = 254200.0, ocean_proximity = <1H OCEAN",median_income = 6.5412,median_income = 5.7129
"longitude = -118.12, latitude = 33.95, housing_median_age = 36.0, total_rooms = 2752.0, total_bedrooms = 459.0, population = 1211.0, households = 452.0, median_house_value = 269800.0, ocean_proximity = <1H OCEAN",median_income = 5.0526,median_income = 4.7422
"longitude = -120.12, latitude = 36.01, housing_median_age = 18.0, total_rooms = 1165.0, total_bedrooms = 334.0, population = 1119.0, households = 308.0, median_house_value = 48500.0, ocean_proximity = INLAND",median_income = 2.2167,median_income = 1.7289
"longitude = -122.27, latitude = 37.55, housing_median_age = 16.0, total_rooms = 4789.0, total_bedrooms = 816.0, population = 1840.0, households = 763.0, median_house_value = 338200.0, ocean_proximity = NEAR BAY",median_income = 6.7474,median_income = 4.0132
"longitude = -122.24, latitude = 37.81, housing_median_age = 52.0, total_rooms = 2513.0, total_bedrooms = 502.0, population = 1048.0, households = 518.0, median_house_value = 269900.0, ocean_proximity = NEAR BAY",median_income = 3.675,median_income = 3.1917
"longitude = -122.04, latitude = 38.28, housing_median_age = 25.0, total_rooms = 3304.0, total_bedrooms = 493.0, population = 1464.0, households = 488.0, median_house_value = 130600.0, ocean_proximity = INLAND",median_income = 5.2527,median_income = 2.3333
"longitude = -122.22, latitude = 37.44, housing_median_age = 32.0, total_rooms = 4281.0, total_bedrooms = 501.0, population = 1318.0, households = 484.0, median_house_value = 500001.0, ocean_proximity = NEAR OCEAN",median_income = 15.0001,median_income = 6.5285
"longitude = -120.44, latitude = 34.64, housing_median_age = 8.0, total_rooms = 787.0, total_bedrooms = 126.0, population = 446.0, households = 133.0, median_house_value = 163400.0, ocean_proximity = NEAR OCEAN",median_income = 4.6023,median_income = 2.3333
"longitude = -117.98, latitude = 33.81, housing_median_age = 35.0, total_rooms = 897.0, total_bedrooms = 156.0, population = 479.0, households = 161.0, median_house_value = 215600.0, ocean_proximity = <1H OCEAN",median_income = 5.152,median_income = 4.375
"longitude = -120.0, latitude = 35.91, housing_median_age = 16.0, total_rooms = 259.0, total_bedrooms = 53.0, population = 131.0, households = 38.0, median_house_value = 62500.0, ocean_proximity = INLAND",median_income = 3.125,median_income = 1.625
"longitude = -120.64, latitude = 37.2, housing_median_age = 16.0, total_rooms = 2236.0, total_bedrooms = 438.0, population = 1361.0, households = 393.0, median_house_value = 125000.0, ocean_proximity = INLAND",median_income = 2.0066,median_income = 2.3087
"longitude = -122.08, latitude = 37.35, housing_median_age = 33.0, total_rooms = 2398.0, total_bedrooms = 317.0, population = 832.0, households = 314.0, median_house_value = 500001.0, ocean_proximity = NEAR BAY",median_income = 10.3591,median_income = 6.3700
"longitude = -117.87, latitude = 33.92, housing_median_age = 17.0, total_rooms = 4575.0, total_bedrooms = 764.0, population = 2054.0, households = 737.0, median_house_value = 272400.0, ocean_proximity = <1H OCEAN",median_income = 6.0571,median_income = 4.0732
"longitude = -118.01, latitude = 34.11, housing_median_age = 43.0, total_rooms = 1858.0, total_bedrooms = 345.0, population = 1054.0, households = 329.0, median_house_value = 211600.0, ocean_proximity = INLAND",median_income = 3.5625,median_income = 4.0769
"longitude = -122.65, latitude = 38.25, housing_median_age = 23.0, total_rooms = 4030.0, total_bedrooms = nan, population = 1852.0, households = 778.0, median_house_value = 193300.0, ocean_proximity = <1H OCEAN",median_income = 3.402,median_income = 4.0368
"longitude = -118.18, latitude = 33.84, housing_median_age = 35.0, total_rooms = 1415.0, total_bedrooms = 294.0, population = 591.0, households = 291.0, median_house_value = 315600.0, ocean_proximity = NEAR OCEAN",median_income = 2.9798,median_income = 5.7813
"longitude = -121.5, latitude = 38.56, housing_median_age = 46.0, total_rooms = 2646.0, total_bedrooms = 645.0, population = 1684.0, households = 616.0, median_house_value = 123100.0, ocean_proximity = INLAND",median_income = 1.128,median_income = 2.5536
"longitude = -118.25, latitude = 33.89, housing_median_age = 35.0, total_rooms = 1582.0, total_bedrooms = 391.0, population = 1957.0, households = 404.0, median_house_value = 91500.0, ocean_proximity = <1H OCEAN",median_income = 2.4537,median_income = 1.4934
"longitude = -121.87, latitude = 37.57, housing_median_age = 13.0, total_rooms = 5519.0, total_bedrooms = 833.0, population = 2444.0, households = 825.0, median_house_value = 393200.0, ocean_proximity = <1H OCEAN",median_income = 7.0691,median_income = 4.6111
"longitude = -124.16, latitude = 40.8, housing_median_age = 52.0, total_rooms = 2416.0, total_bedrooms = 618.0, population = 1150.0, households = 571.0, median_house_value = 80500.0, ocean_proximity = NEAR OCEAN",median_income = 1.7308,median_income = 2.6765
"longitude = -121.94, latitude = 36.99, housing_median_age = 11.0, total_rooms = 4571.0, total_bedrooms = 924.0, population = 2004.0, households = 847.0, median_house_value = 221700.0, ocean_proximity = NEAR OCEAN",median_income = 4.2898,median_income = 4.5714
"longitude = -117.17, latitude = 32.81, housing_median_age = 26.0, total_rooms = 2424.0, total_bedrooms = 388.0, population = 974.0, households = 375.0, median_house_value = 184100.0, ocean_proximity = NEAR OCEAN",median_income = 4.739,median_income = 3.1917
"longitude = -118.29, latitude = 33.81, housing_median_age = 19.0, total_rooms = 7023.0, total_bedrooms = 1538.0, population = 3993.0, households = 1412.0, median_house_value = 218200.0, ocean_proximity = <1H OCEAN",median_income = 5.0532,median_income = 4.6111
"longitude = -117.83, latitude = 33.65, housing_median_age = 8.0, total_rooms = 2149.0, total_bedrooms = 426.0, population = 950.0, households = 399.0, median_house_value = 250400.0, ocean_proximity = <1H OCEAN",median_income = 4.1103,median_income = 6.6189
"longitude = -117.8, latitude = 33.68, housing_median_age = 14.0, total_rooms = 2635.0, total_bedrooms = 516.0, population = 1150.0, households = 499.0, median_house_value = 306700.0, ocean_proximity = <1H OCEAN",median_income = 4.4391,median_income = 4.725
"longitude = -118.02, latitude = 34.05, housing_median_age = 33.0, total_rooms = 2464.0, total_bedrooms = 627.0, population = 2932.0, households = 568.0, median_house_value = 165800.0, ocean_proximity = <1H OCEAN",median_income = 3.0625,median_income = 2.5395
"longitude = -121.92, latitude = 36.56, housing_median_age = 40.0, total_rooms = 2124.0, total_bedrooms = 449.0, population = 643.0, households = 341.0, median_house_value = 369100.0, ocean_proximity = NEAR OCEAN",median_income = 5.5164,median_income = 3.1917
"longitude = -118.31, latitude = 34.06, housing_median_age = 14.0, total_rooms = 1559.0, total_bedrooms = 646.0, population = 1639.0, households = 567.0, median_house_value = 380000.0, ocean_proximity = <1H OCEAN",median_income = 1.9949,median_income = 2.4167
"longitude = -117.26, latitude = 32.98, housing_median_age = 12.0, total_rooms = 3900.0, total_bedrooms = 977.0, population = 1690.0, households = 892.0, median_house_value = 226900.0, ocean_proximity = NEAR OCEAN",median_income = 4.125,median_income = 4.0368
"longitude = -118.83, latitude = 34.17, housing_median_age = 17.0, total_rooms = 4668.0, total_bedrooms = 628.0, population = 1917.0, households = 624.0, median_house_value = 353900.0, ocean_proximity = <1H OCEAN",median_income = 8.1397,median_income = 4.8571
"longitude = -118.11, latitude = 33.92, housing_median_age = 32.0, total_rooms = 1016.0, total_bedrooms = 190.0, population = 729.0, households = 177.0, median_house_value = 151300.0, ocean_proximity = <1H OCEAN",median_income = 4.3,median_income = 2.8538
"longitude = -118.2, latitude = 33.99, housing_median_age = 33.0, total_rooms = 1134.0, total_bedrooms = 375.0, population = 1615.0, households = 354.0, median_house_value = 141700.0, ocean_proximity = <1H OCEAN",median_income = 2.1468,median_income = 3.6722
"longitude = -118.36, latitude = 33.87, housing_median_age = 22.0, total_rooms = 2114.0, total_bedrooms = 541.0, population = 1300.0, households = 538.0, median_house_value = 290000.0, ocean_proximity = <1H OCEAN",median_income = 3.4208,median_income = 3.5542
"longitude = -122.42, latitude = 37.77, housing_median_age = 52.0, total_rooms = 759.0, total_bedrooms = 323.0, population = 421.0, households = 255.0, median_house_value = 162500.0, ocean_proximity = NEAR BAY",median_income = 2.0548,median_income = 3.6042
"longitude = -118.26, latitude = 33.78, housing_median_age = 27.0, total_rooms = 1672.0, total_bedrooms = 491.0, population = 1723.0, households = 462.0, median_house_value = 174500.0, ocean_proximity = NEAR OCEAN",median_income = 2.0458,median_income = 4.1544
"longitude = -118.09, latitude = 34.01, housing_median_age = 36.0, total_rooms = 1465.0, total_bedrooms = 363.0, population = 1538.0, households = 342.0, median_house_value = 150600.0, ocean_proximity = <1H OCEAN",median_income = 3.5469,median_income = 2.8235
"longitude = -118.31, latitude = 34.03, housing_median_age = 46.0, total_rooms = 2173.0, total_bedrooms = 510.0, population = 1343.0, households = 476.0, median_house_value = 135500.0, ocean_proximity = <1H OCEAN",median_income = 2.025,median_income = 2.8793
"longitude = -117.38, latitude = 33.97, housing_median_age = 29.0, total_rooms = 1157.0, total_bedrooms = 297.0, population = 2027.0, households = 253.0, median_house_value = 155000.0, ocean_proximity = INLAND",median_income = 1.6389,median_income = 3.875
"longitude = -122.23, latitude = 38.09, housing_median_age = 26.0, total_rooms = 4397.0, total_bedrooms = 997.0, population = 2539.0, households = 965.0, median_house_value = 90000.0, ocean_proximity = NEAR BAY",median_income = 2.4875,median_income = 2.3578
"longitude = -118.27, latitude = 34.06, housing_median_age = 30.0, total_rooms = 1771.0, total_bedrooms = 788.0, population = 2188.0, households = 764.0, median_house_value = 154200.0, ocean_proximity = <1H OCEAN",median_income = 1.5885,median_income = 2.5625
"longitude = -118.91, latitude = 35.4, housing_median_age = 10.0, total_rooms = 3587.0, total_bedrooms = 774.0, population = 1398.0, households = 763.0, median_house_value = 113000.0, ocean_proximity = INLAND",median_income = 2.569,median_income = 2.625
"longitude = -117.35, latitude = 33.21, housing_median_age = 24.0, total_rooms = 1586.0, total_bedrooms = 262.0, population = 912.0, households = 298.0, median_house_value = 150300.0, ocean_proximity = NEAR OCEAN",median_income = 4.25,median_income = 3.1667
"longitude = -117.09, latitude = 32.65, housing_median_age = 20.0, total_rooms = 1445.0, total_bedrooms = 323.0, population = 573.0, households = 334.0, median_house_value = 145800.0, ocean_proximity = NEAR OCEAN",median_income = 2.619,median_income = 3.125
"longitude = -117.13, latitude = 34.07, housing_median_age = 34.0, total_rooms = 2405.0, total_bedrooms = 541.0, population = 1342.0, households = 514.0, median_house_value = 86900.0, ocean_proximity = INLAND",median_income = 2.8031,median_income = 1.4861
"longitude = -115.55, latitude = 32.79, housing_median_age = 22.0, total_rooms = 565.0, total_bedrooms = 162.0, population = 692.0, households = 141.0, median_house_value = 53600.0, ocean_proximity = INLAND",median_income = 1.2083,median_income = 1.6250
"longitude = -117.25, latitude = 32.81, housing_median_age = 39.0, total_rooms = 1846.0, total_bedrooms = 350.0, population = 765.0, households = 329.0, median_house_value = 311900.0, ocean_proximity = NEAR OCEAN",median_income = 3.9187,median_income = 4.1518
"longitude = -118.09, latitude = 33.82, housing_median_age = 36.0, total_rooms = 2219.0, total_bedrooms = 393.0, population = 1042.0, households = 396.0, median_house_value = 239800.0, ocean_proximity = <1H OCEAN",median_income = 5.2299,median_income = 4.2386
"longitude = -118.04, latitude = 33.95, housing_median_age = 36.0, total_rooms = 1976.0, total_bedrooms = 368.0, population = 1236.0, households = 355.0, median_house_value = 174000.0, ocean_proximity = <1H OCEAN",median_income = 4.615,median_income = 3.9333
"longitude = -118.44, latitude = 34.05, housing_median_age = 22.0, total_rooms = 3970.0, total_bedrooms = 871.0, population = 1588.0, households = 791.0, median_house_value = 500001.0, ocean_proximity = <1H OCEAN",median_income = 4.8618,median_income = 6.3706
"longitude = -117.86, latitude = 33.89, housing_median_age = 24.0, total_rooms = 2002.0, total_bedrooms = 253.0, population = 820.0, households = 241.0, median_house_value = 274500.0, ocean_proximity = <1H OCEAN",median_income = 6.9612,median_income = 5.4416
"longitude = -117.18, latitude = 32.68, housing_median_age = 29.0, total_rooms = 1539.0, total_bedrooms = 344.0, population = 556.0, households = 289.0, median_house_value = 500001.0, ocean_proximity = NEAR OCEAN",median_income = 3.25,median_income = 5.7954
"longitude = -122.01, latitude = 36.99, housing_median_age = 28.0, total_rooms = 1321.0, total_bedrooms = 240.0, population = 652.0, households = 239.0, median_house_value = 263100.0, ocean_proximity = NEAR OCEAN",median_income = 4.9808,median_income = 3.5542
"longitude = -122.06, latitude = 37.38, housing_median_age = 20.0, total_rooms = 2976.0, total_bedrooms = 766.0, population = 1227.0, households = 634.0, median_house_value = 262500.0, ocean_proximity = NEAR BAY",median_income = 4.8625,median_income = 3.7937
"longitude = -118.1, latitude = 34.06, housing_median_age = 31.0, total_rooms = 2852.0, total_bedrooms = 740.0, population = 3100.0, households = 725.0, median_house_value = 178800.0, ocean_proximity = <1H OCEAN",median_income = 2.9524,median_income = 3.3929
"longitude = -118.11, latitude = 33.89, housing_median_age = 35.0, total_rooms = 1139.0, total_bedrooms = 197.0, population = 772.0, households = 233.0, median_house_value = 204700.0, ocean_proximity = <1H OCEAN",median_income = 4.375,median_income = 4.7813
"longitude = -119.52, latitude = 34.41, housing_median_age = 20.0, total_rooms = 4489.0, total_bedrooms = 800.0, population = 2867.0, households = 765.0, median_house_value = 279700.0, ocean_proximity = <1H OCEAN",median_income = 4.806,median_income = 4.8811
"longitude = -118.3, latitude = 33.95, housing_median_age = 50.0, total_rooms = 1843.0, total_bedrooms = 326.0, population = 892.0, households = 314.0, median_house_value = 120000.0, ocean_proximity = <1H OCEAN",median_income = 3.1346,median_income = 2.9375
"longitude = -117.99, latitude = 33.93, housing_median_age = 27.0, total_rooms = 3708.0, total_bedrooms = 718.0, population = 1921.0, households = 721.0, median_house_value = 210400.0, ocean_proximity = <1H OCEAN",median_income = 4.375,median_income = 3.8750
"longitude = -122.14, latitude = 37.73, housing_median_age = 52.0, total_rooms = 2024.0, total_bedrooms = 320.0, population = 823.0, households = 334.0, median_house_value = 264700.0, ocean_proximity = NEAR BAY",median_income = 5.0,median_income = 4.375
"longitude = -121.45, latitude = 38.54, housing_median_age = 38.0, total_rooms = 1865.0, total_bedrooms = 384.0, population = 1052.0, households = 354.0, median_house_value = 60500.0, ocean_proximity = INLAND",median_income = 1.7891,median_income = 1.625
"longitude = -117.71, latitude = 33.47, housing_median_age = 17.0, total_rooms = 2681.0, total_bedrooms = 454.0, population = 830.0, households = 410.0, median_house_value = 345700.0, ocean_proximity = <1H OCEAN",median_income = 5.5507,median_income = 5.5179
"longitude = -117.21, latitude = 32.89, housing_median_age = 14.0, total_rooms = 3114.0, total_bedrooms = 773.0, population = 1592.0, households = 776.0, median_house_value = 156100.0, ocean_proximity = NEAR OCEAN",median_income = 3.3176,median_income = 3.2596
"longitude = -118.02, latitude = 33.62, housing_median_age = 11.0, total_rooms = 3969.0, total_bedrooms = 834.0, population = 1508.0, households = 754.0, median_house_value = 271400.0, ocean_proximity = NEAR OCEAN",median_income = 4.3409,median_income = 5.2773
"longitude = -117.93, latitude = 34.01, housing_median_age = 33.0, total_rooms = 1733.0, total_bedrooms = 361.0, population = 1757.0, households = 375.0, median_house_value = 153800.0, ocean_proximity = <1H OCEAN",median_income = 4.2266,median_income = 4.6328
"longitude = -120.38, latitude = 37.99, housing_median_age = 36.0, total_rooms = 2864.0, total_bedrooms = 603.0, population = 1155.0, households = 565.0, median_house_value = 113400.0, ocean_proximity = INLAND",median_income = 2.3571,median_income = 2.4597
"longitude = -121.42, latitude = 38.51, housing_median_age = 15.0, total_rooms = 7901.0, total_bedrooms = 1422.0, population = 4769.0, households = 1418.0, median_house_value = 90400.0, ocean_proximity = INLAND",median_income = 2.8139,median_income = 2.5349
"longitude = -120.79, latitude = 38.43, housing_median_age = 40.0, total_rooms = 1391.0, total_bedrooms = 246.0, population = 546.0, households = 214.0, median_house_value = 129800.0, ocean_proximity = INLAND",median_income = 3.9107,median_income = 2.5476
"longitude = -117.34, latitude = 34.08, housing_median_age = 35.0, total_rooms = 1380.0, total_bedrooms = 248.0, population = 730.0, households = 264.0, median_house_value = 93700.0, ocean_proximity = INLAND",median_income = 3.2305,median_income = 2.5472
"longitude = -117.13, latitude = 32.79, housing_median_age = 35.0, total_rooms = 1362.0, total_bedrooms = 243.0, population = 698.0, households = 255.0, median_house_value = 173800.0, ocean_proximity = NEAR OCEAN",median_income = 3.6458,median_income = 4.6786
"longitude = -122.43, latitude = 37.79, housing_median_age = 24.0, total_rooms = 2459.0, total_bedrooms = 1001.0, population = 1362.0, households = 957.0, median_house_value = 450000.0, ocean_proximity = NEAR BAY",median_income = 2.6782,median_income = 4.9312
"longitude = -118.27, latitude = 34.02, housing_median_age = 21.0, total_rooms = 1314.0, total_bedrooms = 375.0, population = 1505.0, households = 366.0, median_house_value = 97200.0, ocean_proximity = <1H OCEAN",median_income = 2.319,median_income = 1.4817
"longitude = -119.05, latitude = 34.35, housing_median_age = 39.0, total_rooms = 950.0, total_bedrooms = 300.0, population = 1366.0, households = 312.0, median_house_value = 146600.0, ocean_proximity = <1H OCEAN",median_income = 2.2443,median_income = 2.9647
"longitude = -121.84, latitude = 39.73, housing_median_age = 52.0, total_rooms = 857.0, total_bedrooms = 232.0, population = 520.0, households = 198.0, median_house_value = 112500.0, ocean_proximity = INLAND",median_income = 0.987,median_income = 2.375
"longitude = -122.49, latitude = 37.69, housing_median_age = 35.0, total_rooms = 2644.0, total_bedrooms = 456.0, population = 1465.0, households = 430.0, median_house_value = 277000.0, ocean_proximity = NEAR OCEAN",median_income = 4.9375,median_income = 3.125
"longitude = -119.76, latitude = 36.73, housing_median_age = 46.0, total_rooms = 1347.0, total_bedrooms = 282.0, population = 854.0, households = 267.0, median_house_value = 52600.0, ocean_proximity = INLAND",median_income = 1.8723,median_income = 1.6406
"longitude = -118.02, latitude = 33.94, housing_median_age = 23.0, total_rooms = 4815.0, total_bedrooms = 1081.0, population = 3232.0, households = 1016.0, median_house_value = 191800.0, ocean_proximity = <1H OCEAN",median_income = 3.488,median_income = 4.2406
"longitude = -118.41, latitude = 34.15, housing_median_age = 24.0, total_rooms = 3891.0, total_bedrooms = 866.0, population = 1568.0, households = 830.0, median_house_value = 364700.0, ocean_proximity = <1H OCEAN",median_income = 4.1656,median_income = 4.5286
"longitude = -122.25, latitude = 37.84, housing_median_age = 52.0, total_rooms = 3549.0, total_bedrooms = 707.0, population = 1551.0, households = 714.0, median_house_value = 261100.0, ocean_proximity = NEAR BAY",median_income = 3.6912,median_income = 3.7857
"longitude = -117.81, latitude = 33.67, housing_median_age = 9.0, total_rooms = 1567.0, total_bedrooms = 299.0, population = 675.0, households = 294.0, median_house_value = 199600.0, ocean_proximity = <1H OCEAN",median_income = 5.2124,median_income = 5.0839
"longitude = -118.68, latitude = 34.27, housing_median_age = 16.0, total_rooms = 4637.0, total_bedrooms = 941.0, population = 2476.0, households = 878.0, median_house_value = 225200.0, ocean_proximity = <1H OCEAN",median_income = 4.0568,median_income = 3.9333
"longitude = -118.17, latitude = 33.91, housing_median_age = 37.0, total_rooms = 1499.0, total_bedrooms = 288.0, population = 1237.0, households = 344.0, median_house_value = 162300.0, ocean_proximity = <1H OCEAN",median_income = 3.9333,median_income = 2.4167
"longitude = -122.07, latitude = 37.33, housing_median_age = 13.0, total_rooms = 2173.0, total_bedrooms = 349.0, population = 891.0, households = 345.0, median_house_value = 420000.0, ocean_proximity = <1H OCEAN",median_income = 8.0158,median_income = 4.1029
"longitude = -118.22, latitude = 33.99, housing_median_age = 6.0, total_rooms = 1499.0, total_bedrooms = 437.0, population = 1754.0, households = 447.0, median_house_value = 143200.0, ocean_proximity = <1H OCEAN",median_income = 4.3164,median_income = 2.3087
"longitude = -121.16, latitude = 38.74, housing_median_age = 17.0, total_rooms = 3353.0, total_bedrooms = 463.0, population = 1417.0, households = 447.0, median_house_value = 237100.0, ocean_proximity = INLAND",median_income = 5.1721,median_income = 3.7813
"longitude = -117.81, latitude = 33.81, housing_median_age = 19.0, total_rooms = 3154.0, total_bedrooms = 390.0, population = 1404.0, households = 384.0, median_house_value = 431800.0, ocean_proximity = <1H OCEAN",median_income = 8.9257,median_income = 6.5285
"longitude = -118.06, latitude = 34.0, housing_median_age = 34.0, total_rooms = 5002.0, total_bedrooms = 917.0, population = 2597.0, households = 893.0, median_house_value = 219800.0, ocean_proximity = <1H OCEAN",median_income = 3.9243,median_income = 4.6328
"longitude = -117.13, latitude = 32.74, housing_median_age = 46.0, total_rooms = 3355.0, total_bedrooms = 768.0, population = 1457.0, households = 708.0, median_house_value = 170100.0, ocean_proximity = NEAR OCEAN",median_income = 2.6604,median_income = 3.4028
"longitude = -118.0, latitude = 34.13, housing_median_age = 35.0, total_rooms = 1005.0, total_bedrooms = 224.0, population = 742.0, households = 221.0, median_house_value = 158100.0, ocean_proximity = INLAND",median_income = 3.5481,median_income = 3.8491
"longitude = -119.22, latitude = 34.18, housing_median_age = 17.0, total_rooms = 3332.0, total_bedrooms = 762.0, population = 1797.0, households = 673.0, median_house_value = 231200.0, ocean_proximity = NEAR OCEAN",median_income = 4.4292,median_income = 3.875
"longitude = -117.24, latitude = 34.59, housing_median_age = 4.0, total_rooms = 5027.0, total_bedrooms = 797.0, population = 1869.0, households = 686.0, median_house_value = 186100.0, ocean_proximity = INLAND",median_income = 3.5507,median_income = 4.5286
"longitude = -116.98, latitude = 32.72, housing_median_age = 4.0, total_rooms = 1078.0, total_bedrooms = 158.0, population = 571.0, households = 184.0, median_house_value = 223300.0, ocean_proximity = <1H OCEAN",median_income = 4.6667,median_income = 4.0139
"longitude = -118.37, latitude = 34.21, housing_median_age = 36.0, total_rooms = 2080.0, total_bedrooms = 455.0, population = 1939.0, households = 484.0, median_house_value = 176600.0, ocean_proximity = <1H OCEAN",median_income = 4.2875,median_income = 4.7354
"longitude = -117.96, latitude = 33.72, housing_median_age = 23.0, total_rooms = 3929.0, total_bedrooms = 559.0, population = 1858.0, households = 538.0, median_house_value = 318200.0, ocean_proximity = <1H OCEAN",median_income = 6.8645,median_income = 5.4789
"longitude = -118.15, latitude = 33.94, housing_median_age = 37.0, total_rooms = 1594.0, total_bedrooms = 321.0, population = 1003.0, households = 323.0, median_house_value = 199700.0, ocean_proximity = <1H OCEAN",median_income = 3.3289,median_income = 4.7287
"longitude = -121.85, latitude = 37.35, housing_median_age = 29.0, total_rooms = 3515.0, total_bedrooms = 807.0, population = 3572.0, households = 776.0, median_house_value = 160100.0, ocean_proximity = <1H OCEAN",median_income = 2.7562,median_income = 3.0714
"longitude = -117.65, latitude = 33.48, housing_median_age = 10.0, total_rooms = 3484.0, total_bedrooms = 582.0, population = 1469.0, households = 556.0, median_house_value = 402200.0, ocean_proximity = <1H OCEAN",median_income = 5.4188,median_income = 6.1029
"longitude = -118.15, latitude = 34.71, housing_median_age = 36.0, total_rooms = 1338.0, total_bedrooms = 250.0, population = 709.0, households = 250.0, median_house_value = 101400.0, ocean_proximity = INLAND",median_income = 3.5625,median_income = 2.9344
"longitude = -117.16, latitude = 32.73, housing_median_age = 52.0, total_rooms = 1682.0, total_bedrooms = 617.0, population = 873.0, households = 534.0, median_house_value = 112500.0, ocean_proximity = NEAR OCEAN",median_income = 2.0972,median_income = 2.875
"longitude = -118.42, latitude = 34.22, housing_median_age = 34.0, total_rooms = 3004.0, total_bedrooms = 589.0, population = 1938.0, households = 568.0, median_house_value = 198600.0, ocean_proximity = <1H OCEAN",median_income = 4.1857,median_income = 4.7619
"longitude = -122.5, latitude = 37.74, housing_median_age = 44.0, total_rooms = 2082.0, total_bedrooms = 470.0, population = 1154.0, households = 403.0, median_house_value = 268100.0, ocean_proximity = NEAR OCEAN",median_income = 4.3611,median_income = 3.8672
"longitude = -118.25, latitude = 33.99, housing_median_age = 39.0, total_rooms = 1274.0, total_bedrooms = 319.0, population = 1362.0, households = 324.0, median_house_value = 107900.0, ocean_proximity = <1H OCEAN",median_income = 2.1793,median_income = 2.7361
"longitude = -118.29, latitude = 34.05, housing_median_age = 18.0, total_rooms = 3585.0, total_bedrooms = 1661.0, population = 5229.0, households = 1534.0, median_house_value = 250000.0, ocean_proximity = <1H OCEAN",median_income = 1.847,median_income = 4.0368
"longitude = -118.51, latitude = 34.22, housing_median_age = 36.0, total_rooms = 2794.0, total_bedrooms = 523.0, population = 1334.0, households = 472.0, median_house_value = 222100.0, ocean_proximity = <1H OCEAN",median_income = 4.3462,median_income = 4.3667
"longitude = -117.66, latitude = 33.57, housing_median_age = 16.0, total_rooms = 2483.0, total_bedrooms = 443.0, population = 1357.0, households = 400.0, median_house_value = 214200.0, ocean_proximity = <1H OCEAN",median_income = 5.5545,median_income = 4.7125
"longitude = -122.08, latitude = 37.96, housing_median_age = 21.0, total_rooms = 9135.0, total_bedrooms = 1534.0, population = 3748.0, households = 1502.0, median_house_value = 266000.0, ocean_proximity = NEAR BAY",median_income = 6.0859,median_income = 4.7126
"longitude = -115.58, latitude = 32.79, housing_median_age = 14.0, total_rooms = 1687.0, total_bedrooms = 507.0, population = 762.0, households = 451.0, median_house_value = 64400.0, ocean_proximity = INLAND",median_income = 1.6635,median_income = 2.2222
"longitude = -122.33, latitude = 37.39, housing_median_age = 52.0, total_rooms = 573.0, total_bedrooms = 102.0, population = 232.0, households = 92.0, median_house_value = 500001.0, ocean_proximity = NEAR OCEAN",median_income = 6.2263,median_income = 5.00001
"longitude = -121.28, latitude = 37.95, housing_median_age = 46.0, total_rooms = 1026.0, total_bedrooms = 330.0, population = 1109.0, households = 333.0, median_house_value = 63300.0, ocean_proximity = INLAND",median_income = 1.2904,median_income = 1.3636
