Age,WorkClass,fnlwgt,Education,EducationNum,MaritalStatus,Occupation,Relationship,Race,Gender,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,Income,num_prefix_features
43,Federal-gov,158926,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,,,,,,,,7
29,?,182386,11th,7,Divorced,?,Unmarried,,,,,,,,7
43,Federal-gov,216924,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
49,Private,258339,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
43,Private,162601,HS-grad,9,Divorced,Adm-clerical,Unmarried,,,,,,,,7
45,Private,215304,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
34,Federal-gov,343052,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,,,,,,,,7
42,Private,196545,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
63,Private,209182,Preschool,1,Separated,Other-service,Unmarried,,,,,,,,7
22,State-gov,312767,HS-grad,9,Never-married,Sales,Unmarried,,,,,,,,7
28,Private,246841,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,,,,,,,,7
34,Private,36302,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,,,,,,,,7
44,State-gov,70447,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,,,,,,,,7
52,Private,197369,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
22,Self-emp-not-inc,179171,HS-grad,9,Never-married,Sales,Unmarried,,,,,,,,7
42,Private,274731,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
43,Private,197583,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
44,Private,101272,HS-grad,9,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
41,Private,386726,Masters,14,Married-civ-spouse,Prof-specialty,Wife,,,,,,,,7
52,Self-emp-inc,142166,Bachelors,13,Divorced,Sales,Not-in-family,,,,,,,,7
17,Private,204226,11th,7,Never-married,Other-service,Own-child,,,,,,,,7
42,Self-emp-not-inc,179400,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
34,Private,281437,Some-college,10,Married-civ-spouse,Transport-moving,Husband,,,,,,,,7
43,Private,213105,HS-grad,9,Married-civ-spouse,Sales,Husband,,,,,,,,7
44,Self-emp-not-inc,181561,Some-college,10,Divorced,Exec-managerial,Not-in-family,,,,,,,,7
68,Private,174603,5th-6th,3,Widowed,Machine-op-inspct,Not-in-family,,,,,,,,7
25,Private,120238,Bachelors,13,Never-married,Sales,Other-relative,,,,,,,,7
25,Private,201624,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
34,Private,202415,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
22,Private,152617,Some-college,10,Divorced,Adm-clerical,Own-child,,,,,,,,7
45,Private,268234,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,,,,,,,,7
25,Private,135785,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
25,Private,119411,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
29,Private,105936,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,,,,,,,,7
29,Private,106938,HS-grad,9,Married-civ-spouse,Tech-support,Wife,,,,,,,,7
22,Private,241885,HS-grad,9,Never-married,Farming-fishing,Unmarried,,,,,,,,7
34,Local-gov,185647,Some-college,10,Married-civ-spouse,Protective-serv,Husband,,,,,,,,7
43,Local-gov,231964,Some-college,10,Divorced,Adm-clerical,Unmarried,,,,,,,,7
35,Private,322980,HS-grad,9,Separated,Adm-clerical,Not-in-family,,,,,,,,7
17,Private,344492,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
34,Private,199949,9th,5,Married-civ-spouse,Protective-serv,Husband,,,,,,,,7
20,Local-gov,134181,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,,,,,,,,7
25,Private,83756,Some-college,10,Never-married,Exec-managerial,Unmarried,,,,,,,,7
45,State-gov,319666,Prof-school,15,Divorced,Prof-specialty,Unmarried,,,,,,,,7
50,Private,229015,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
22,Private,194908,HS-grad,9,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
29,Private,299507,Assoc-acdm,12,Separated,Other-service,Unmarried,,,,,,,,7
34,Private,280362,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,,,,,,,7
43,Local-gov,296085,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
25,Private,279196,Bachelors,13,Never-married,Craft-repair,Not-in-family,,,,,,,,7
18,Private,278870,Some-college,10,Never-married,Handlers-cleaners,Own-child,,,,,,,,7
17,Private,170456,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,,,,,,,,7
42,Private,189777,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
18,Private,60355,HS-grad,9,Never-married,Adm-clerical,Unmarried,,,,,,,,7
42,Private,210534,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,,,,,,,,7
49,Private,104724,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
43,Federal-gov,314007,HS-grad,9,Divorced,Exec-managerial,Not-in-family,,,,,,,,7
41,Private,112283,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
22,Private,123833,Some-college,10,Never-married,Sales,Not-in-family,,,,,,,,7
41,State-gov,188303,Some-college,10,Married-civ-spouse,Protective-serv,Husband,,,,,,,,7
44,Private,138077,Bachelors,13,Divorced,Adm-clerical,Unmarried,,,,,,,,7
22,Private,190525,HS-grad,9,Never-married,Sales,Not-in-family,,,,,,,,7
17,Private,183171,11th,7,Never-married,Other-service,Own-child,,,,,,,,7
17,Private,64520,7th-8th,4,Never-married,Sales,Own-child,,,,,,,,7
45,Private,132601,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
44,Private,160440,Bachelors,13,Married-civ-spouse,Sales,Husband,,,,,,,,7
18,Private,217342,10th,6,Never-married,Sales,Own-child,,,,,,,,7
45,Self-emp-inc,38240,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
27,Private,175262,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,,,,,,,,7
43,Private,100579,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,,,,,,,,7
22,Private,80680,Some-college,10,Married-civ-spouse,Sales,Own-child,,,,,,,,7
43,Private,85572,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,,,,,,,,7
44,Private,165916,Bachelors,13,Divorced,Adm-clerical,Unmarried,,,,,,,,7
22,Private,183345,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,,,,,,,,7
18,Private,332194,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
22,?,35854,Some-college,10,Never-married,?,Own-child,,,,,,,,7
18,Private,164938,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
17,Private,203463,HS-grad,9,Divorced,Other-service,Own-child,,,,,,,,7
41,Private,250038,Masters,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,,,,,,,,7
25,State-gov,117471,HS-grad,9,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
34,Private,276310,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
17,Private,347336,12th,8,Never-married,Other-service,Own-child,,,,,,,,7
34,Local-gov,68268,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,,,,,,,7
38,Private,43716,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,,,,,,,,7
17,Private,297246,11th,7,Never-married,Priv-house-serv,Own-child,,,,,,,,7
34,?,214541,HS-grad,9,Married-civ-spouse,?,Husband,,,,,,,,7
34,Private,202565,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
34,Private,93997,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
29,Local-gov,298785,10th,6,Divorced,Transport-moving,Not-in-family,,,,,,,,7
34,Private,289960,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
43,Private,424079,Masters,14,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
34,Local-gov,215895,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,,,,,,,,7
42,Private,162745,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
34,Private,26803,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
47,Private,107196,HS-grad,9,Widowed,Tech-support,Not-in-family,,,,,,,,7
35,Private,169638,Some-college,10,Divorced,Sales,Unmarried,,,,,,,,7
22,Private,94081,HS-grad,9,Never-married,Craft-repair,Not-in-family,,,,,,,,7
22,Private,217418,Some-college,10,Never-married,Adm-clerical,Other-relative,,,,,,,,7
29,Private,520586,Some-college,10,Divorced,Adm-clerical,Unmarried,,,,,,,,7
34,Private,54159,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
43,Private,445382,Masters,14,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
35,Self-emp-not-inc,36671,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
44,Federal-gov,179985,HS-grad,9,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
18,Private,67065,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,,,,,,,,7
29,Private,215443,HS-grad,9,Separated,Other-service,Not-in-family,,,,,,,,7
34,Private,93955,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,,,,,,,,7
17,?,104025,11th,7,Never-married,?,Own-child,,,,,,,,7
48,?,124648,10th,6,Divorced,?,Not-in-family,,,,,,,,7
43,Private,225024,HS-grad,9,Divorced,Craft-repair,Not-in-family,,,,,,,,7
37,Private,197462,Bachelors,13,Married-civ-spouse,Tech-support,Husband,,,,,,,,7
22,?,156848,Some-college,10,Never-married,?,Own-child,,,,,,,,7
34,Private,172256,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
22,?,191910,Some-college,10,Never-married,?,Other-relative,,,,,,,,7
22,Private,96552,Some-college,10,Divorced,Machine-op-inspct,Own-child,,,,,,,,7
22,Local-gov,34029,Bachelors,13,Never-married,Prof-specialty,Own-child,,,,,,,,7
22,Private,227070,Some-college,10,Never-married,Other-service,Unmarried,,,,,,,,7
18,Private,90668,10th,6,Never-married,Other-service,Not-in-family,,,,,,,,7
34,Private,214858,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,,,,,,,7
18,Private,66622,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
25,Private,40388,Bachelors,13,Never-married,Exec-managerial,Not-in-family,,,,,,,,7
18,Private,249857,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
22,Private,398918,HS-grad,9,Never-married,Tech-support,Not-in-family,,,,,,,,7
22,Private,182556,HS-grad,9,Never-married,Other-service,Not-in-family,,,,,,,,7
35,Private,114765,Bachelors,13,Divorced,Sales,Not-in-family,,,,,,,,7
44,Self-emp-inc,246739,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
35,Private,303867,HS-grad,9,Separated,Transport-moving,Not-in-family,,,,,,,,7
34,Private,156805,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
22,Federal-gov,245372,HS-grad,9,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
38,Private,175622,Assoc-voc,11,Divorced,Other-service,Unmarried,,,,,,,,7
54,Federal-gov,224277,Some-college,10,Widowed,Protective-serv,Not-in-family,,,,,,,,7
42,Self-emp-not-inc,37618,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
37,Self-emp-not-inc,116508,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
44,Local-gov,101833,Bachelors,13,Separated,Prof-specialty,Not-in-family,,,,,,,,7
41,Federal-gov,160910,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
34,Private,174571,10th,6,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
35,Private,130926,Bachelors,13,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
20,Private,246974,HS-grad,9,Never-married,Other-service,Not-in-family,,,,,,,,7
20,?,499935,Assoc-voc,11,Never-married,?,Unmarried,,,,,,,,7
43,State-gov,196504,HS-grad,9,Divorced,Craft-repair,Unmarried,,,,,,,,7
28,State-gov,159021,9th,5,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
63,Private,275859,HS-grad,9,Widowed,Craft-repair,Unmarried,,,,,,,,7
38,Private,250743,Some-college,10,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
42,Self-emp-not-inc,181705,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
43,Local-gov,255406,HS-grad,9,Divorced,Exec-managerial,Not-in-family,,,,,,,,7
25,Private,241360,Bachelors,13,Never-married,Sales,Not-in-family,,,,,,,,7
34,Private,151967,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
34,Self-emp-not-inc,37741,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,,,,,,,,7
52,Federal-gov,254211,Masters,14,Widowed,Sales,Unmarried,,,,,,,,7
44,Local-gov,298717,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
44,Federal-gov,160467,Masters,14,Divorced,Prof-specialty,Unmarried,,,,,,,,7
35,Private,166210,Some-college,10,Divorced,Tech-support,Not-in-family,,,,,,,,7
22,Private,259014,Some-college,10,Never-married,Transport-moving,Not-in-family,,,,,,,,7
44,Private,190139,Masters,14,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
22,Private,106780,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
42,Private,102423,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,,,,,,,,7
42,Local-gov,61958,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
23,Private,248402,Bachelors,13,Never-married,Tech-support,Unmarried,,,,,,,,7
43,Local-gov,33662,Masters,14,Married-civ-spouse,Prof-specialty,Wife,,,,,,,,7
50,State-gov,122066,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,,,,,,,7
22,Private,224947,Assoc-voc,11,Never-married,Other-service,Not-in-family,,,,,,,,7
22,Local-gov,111891,7th-8th,4,Never-married,Other-service,Unmarried,,,,,,,,7
22,Private,88126,Some-college,10,Never-married,Adm-clerical,Own-child,,,,,,,,7
42,Private,54953,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
25,Self-emp-inc,214542,Some-college,10,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
25,State-gov,147280,HS-grad,9,Never-married,Other-service,Other-relative,,,,,,,,7
22,Private,153082,HS-grad,9,Never-married,Sales,Not-in-family,,,,,,,,7
34,Private,210940,HS-grad,9,Married-civ-spouse,Sales,Husband,,,,,,,,7
43,Private,177905,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
45,Private,213321,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
43,Self-emp-not-inc,165695,HS-grad,9,Divorced,Exec-managerial,Not-in-family,,,,,,,,7
43,Self-emp-inc,247981,HS-grad,9,Divorced,Craft-repair,Unmarried,,,,,,,,7
44,Private,352806,HS-grad,9,Divorced,Other-service,Not-in-family,,,,,,,,7
25,Private,117606,Some-college,10,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
45,Local-gov,86590,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,,,,,,,,7
42,Private,174789,HS-grad,9,Married-civ-spouse,Sales,Husband,,,,,,,,7
18,Private,314177,10th,6,Never-married,Handlers-cleaners,Other-relative,,,,,,,,7
44,Private,183168,Bachelors,13,Divorced,Exec-managerial,Unmarried,,,,,,,,7
22,Private,125761,Some-college,10,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
38,Private,275095,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,,,,,,,,7
42,Self-emp-not-inc,406468,HS-grad,9,Married-civ-spouse,Sales,Husband,,,,,,,,7
22,Private,100681,Some-college,10,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
34,Private,193494,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
34,Private,99388,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,,,,,,,,7
18,?,118847,HS-grad,9,Never-married,?,Own-child,,,,,,,,7
42,Federal-gov,174102,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,,,,,,,7
54,?,111177,Bachelors,13,Widowed,?,Not-in-family,,,,,,,,7
45,Private,172071,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,,,,,,,,7
60,Self-emp-not-inc,217692,HS-grad,9,Widowed,Craft-repair,Not-in-family,,,,,,,,7
43,Private,192360,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
18,Private,187502,HS-grad,9,Never-married,Sales,Own-child,,,,,,,,7
22,Private,194096,Bachelors,13,Never-married,Exec-managerial,Own-child,,,,,,,,7
23,Self-emp-inc,119471,7th-8th,4,Never-married,Craft-repair,Not-in-family,,,,,,,,7
22,Private,376936,HS-grad,9,Never-married,Craft-repair,Not-in-family,,,,,,,,7
18,Private,170800,Some-college,10,Never-married,Adm-clerical,Own-child,,,,,,,,7
38,Private,119506,HS-grad,9,Divorced,Other-service,Not-in-family,,,,,,,,7
42,Self-emp-inc,28765,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
22,Private,377680,Assoc-voc,11,Never-married,Sales,Not-in-family,,,,,,,,7
35,Private,294919,Some-college,10,Divorced,Transport-moving,Not-in-family,,,,,,,,7
63,Private,90245,HS-grad,9,Widowed,Adm-clerical,Unmarried,,,,,,,,7
34,Federal-gov,130703,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,,,,,,,7
44,Self-emp-inc,197332,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
43,Private,177102,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,,,,,,,,7
34,Private,161018,Some-college,10,Married-civ-spouse,Sales,Husband,,,,,,,,7
28,Self-emp-not-inc,37440,Bachelors,13,Never-married,Farming-fishing,Unmarried,,,,,,,,7
22,Private,174887,Some-college,10,Never-married,Tech-support,Not-in-family,,,,,,,,7
18,Private,192652,Bachelors,13,Never-married,Other-service,Own-child,,,,,,,,7
22,Private,247794,HS-grad,9,Never-married,Sales,Not-in-family,,,,,,,,7
25,Private,262872,Bachelors,13,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
18,Private,121023,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
29,Private,212894,HS-grad,9,Divorced,Craft-repair,Other-relative,,,,,,,,7
42,Private,36851,Assoc-voc,11,Married-civ-spouse,Sales,Husband,,,,,,,,7
43,Private,159550,HS-grad,9,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
45,Private,51264,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
34,Private,197860,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,,,,,,,,7
44,Private,270565,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
25,State-gov,119904,Prof-school,15,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
34,Private,97741,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
25,Private,46645,Bachelors,13,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
43,Private,119176,Some-college,10,Widowed,Adm-clerical,Unmarried,,,,,,,,7
36,State-gov,79580,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,,,,,,,,7
54,Private,281565,HS-grad,9,Widowed,Other-service,Other-relative,,,,,,,,7
23,?,316027,7th-8th,4,Married-civ-spouse,?,Husband,,,,,,,,7
35,Self-emp-not-inc,39986,Bachelors,13,Married-civ-spouse,Sales,Husband,,,,,,,,7
42,Private,204322,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,,,,,,,,7
43,Private,170108,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
43,Self-emp-inc,153976,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
41,Federal-gov,175669,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,,,,,,,,7
17,Private,195199,HS-grad,9,Never-married,Prof-specialty,Own-child,,,,,,,,7
43,Private,227890,Some-college,10,Divorced,Craft-repair,Not-in-family,,,,,,,,7
18,Private,196643,Some-college,10,Never-married,Other-service,Own-child,,,,,,,,7
18,Private,162604,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,,,,,,,,7
22,Private,182898,HS-grad,9,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
43,Self-emp-inc,174855,HS-grad,9,Divorced,Exec-managerial,Unmarried,,,,,,,,7
34,Private,236391,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,,,,,,,,7
44,State-gov,159247,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
44,?,233014,HS-grad,9,Divorced,?,Not-in-family,,,,,,,,7
22,?,243190,Some-college,10,Never-married,?,Own-child,,,,,,,,7
44,Local-gov,234195,HS-grad,9,Divorced,Adm-clerical,Unmarried,,,,,,,,7
43,Local-gov,178309,Some-college,10,Divorced,Prof-specialty,Not-in-family,,,,,,,,7
43,Private,191103,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
17,Private,137363,12th,8,Never-married,Other-service,Own-child,,,,,,,,7
17,Private,359759,HS-grad,9,Never-married,Craft-repair,Own-child,,,,,,,,7
34,Self-emp-not-inc,75804,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
43,Local-gov,265038,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
57,Private,219632,5th-6th,3,Married-spouse-absent,Machine-op-inspct,Other-relative,,,,,,,,7
25,Private,257910,Bachelors,13,Never-married,Exec-managerial,Not-in-family,,,,,,,,7
42,Private,476334,HS-grad,9,Married-civ-spouse,Sales,Husband,,,,,,,,7
34,Private,210525,Some-college,10,Married-civ-spouse,Transport-moving,Husband,,,,,,,,7
34,Private,104858,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
35,Private,63021,Some-college,10,Divorced,Other-service,Not-in-family,,,,,,,,7
28,Private,407425,12th,8,Divorced,Machine-op-inspct,Not-in-family,,,,,,,,7
22,Private,213308,Assoc-voc,11,Separated,Adm-clerical,Own-child,,,,,,,,7
44,Private,200153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
44,Private,138907,HS-grad,9,Divorced,Priv-house-serv,Other-relative,,,,,,,,7
35,State-gov,24763,Masters,14,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
42,Private,34568,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
34,Private,83089,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
43,Private,156889,Some-college,10,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
25,Local-gov,254127,Bachelors,13,Never-married,Prof-specialty,Other-relative,,,,,,,,7
22,Private,326587,Some-college,10,Never-married,Sales,Not-in-family,,,,,,,,7
49,Self-emp-not-inc,241174,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
44,Private,206951,Masters,14,Married-civ-spouse,Sales,Husband,,,,,,,,7
34,Private,261899,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
35,Private,26994,Some-college,10,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
28,Private,138940,11th,7,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
43,Self-emp-not-inc,114758,Masters,14,Married-civ-spouse,Sales,Husband,,,,,,,,7
45,Federal-gov,128378,Bachelors,13,Divorced,Exec-managerial,Not-in-family,,,,,,,,7
43,Private,562558,HS-grad,9,Divorced,Adm-clerical,Unmarried,,,,,,,,7
25,Private,224658,Some-college,10,Married-civ-spouse,Sales,Other-relative,,,,,,,,7
21,Private,257405,5th-6th,3,Never-married,Farming-fishing,Other-relative,,,,,,,,7
34,Private,165064,Some-college,10,Married-civ-spouse,Sales,Husband,,,,,,,,7
22,Private,198244,HS-grad,9,Never-married,Adm-clerical,Not-in-family,,,,,,,,7
38,State-gov,506329,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
28,State-gov,55076,Masters,14,Never-married,Prof-specialty,Not-in-family,,,,,,,,7
43,Self-emp-not-inc,188738,HS-grad,9,Divorced,Craft-repair,Unmarried,,,,,,,,7
34,Self-emp-not-inc,67841,HS-grad,9,Married-civ-spouse,Sales,Husband,,,,,,,,7
42,Private,199303,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
46,Local-gov,195418,Masters,14,Divorced,Prof-specialty,Not-in-family,,,,,,,,7
54,Private,158993,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,,,,,,,,7
35,Private,140569,Some-college,10,Separated,Sales,Not-in-family,,,,,,,,7
35,Private,50282,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,,,,,,,,7
42,Private,108097,Some-college,10,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
42,Private,119033,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,,,,,,,,7
20,Private,346766,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,,,,,,,,7
42,Private,63503,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
41,Self-emp-not-inc,152030,Some-college,10,Married-civ-spouse,Sales,Wife,,,,,,,,7
34,Private,407043,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,,,,,,,,7
34,Private,145409,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,,,,,,,,7
17,?,204817,9th,5,Never-married,?,Own-child,,,,,,,,7
38,Private,254907,Assoc-voc,11,Divorced,Other-service,Not-in-family,,,,,,,,7
18,Private,231638,HS-grad,9,Never-married,Exec-managerial,Own-child,,,,,,,,7
22,Private,319248,10th,6,Never-married,Other-service,Unmarried,,,,,,,,7
22,Private,189775,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,,,,,,,,7
22,Private,244408,Some-college,10,Never-married,Adm-clerical,Other-relative,,,,,,,,7
44,Local-gov,231826,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,,,,,,,,7
44,Private,272910,HS-grad,9,Divorced,Other-service,Not-in-family,,,,,,,,7
34,Private,298161,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,,,,,,,,7
64,Private,132879,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,,,,,,,,7
35,Private,45687,Some-college,10,Divorced,Other-service,Not-in-family,,,,,,,,7
42,Private,136028,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,,,,,,,,7
22,?,55950,Bachelors,13,Never-married,?,Own-child,,,,,,,,7
34,Self-emp-inc,130329,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,,,,,,,,7
32,Private,207173,HS-grad,9,Separated,Adm-clerical,Unmarried,,,,,,,,7
38,Local-gov,181220,Some-college,10,Divorced,Adm-clerical,Not-in-family,,,,,,,,7
42,Self-emp-not-inc,160786,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,,,,,,,,7
34,Self-emp-not-inc,310774,Bachelors,13,Married-civ-spouse,Sales,Husband,,,,,,,,7
33,?,125926,Some-college,10,Married-civ-spouse,?,Husband,,,,,,,,7
