longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,num_prefix_features
-118.41,34.15,33.0,3104.0,387.0,,,,,,4
-117.05,32.63,26.0,2756.0,422.0,,,,,,4
-118.39,33.97,20.0,1878.0,548.0,,,,,,4
-117.88,34.11,28.0,3494.0,566.0,,,,,,4
-119.8,36.73,42.0,1236.0,272.0,,,,,,4
-122.0,38.0,37.0,978.0,202.0,,,,,,4
-122.04,38.01,11.0,3751.0,565.0,,,,,,4
-122.43,37.63,35.0,1213.0,221.0,,,,,,4
-118.29,33.74,31.0,1310.0,342.0,,,,,,4
-122.54,38.02,11.0,2366.0,398.0,,,,,,4
-121.87,37.68,9.0,1114.0,172.0,,,,,,4
-121.32,38.67,34.0,431.0,85.0,,,,,,4
-118.48,34.16,23.0,11154.0,1995.0,,,,,,4
-122.16,37.44,4.0,1646.0,408.0,,,,,,4
-118.38,34.19,27.0,2772.0,511.0,,,,,,4
-118.4,34.2,32.0,2399.0,384.0,,,,,,4
-116.99,32.86,4.0,16289.0,4585.0,,,,,,4
-120.5,34.63,14.0,2647.0,515.0,,,,,,4
-117.2,33.2,29.0,3372.0,720.0,,,,,,4
-118.39,34.17,29.0,2685.0,642.0,,,,,,4
-117.86,33.69,3.0,945.0,115.0,,,,,,4
-121.97,38.52,32.0,2828.0,556.0,,,,,,4
-122.44,37.8,51.0,1590.0,414.0,,,,,,4
-123.48,38.98,17.0,1383.0,347.0,,,,,,4
-118.3,33.76,44.0,2532.0,621.0,,,,,,4
-120.43,34.96,26.0,1949.0,396.0,,,,,,4
-121.97,39.18,14.0,2240.0,327.0,,,,,,4
-117.39,33.22,4.0,14960.0,2988.0,,,,,,4
-118.39,34.26,34.0,1300.0,289.0,,,,,,4
-122.68,38.34,15.0,3091.0,697.0,,,,,,4
-118.45,34.25,36.0,3511.0,664.0,,,,,,4
-118.3,34.07,42.0,3836.0,777.0,,,,,,4
-119.56,36.51,37.0,1018.0,213.0,,,,,,4
-118.3,34.08,37.0,953.0,231.0,,,,,,4
-121.89,37.36,33.0,1624.0,337.0,,,,,,4
-122.05,37.37,18.0,3058.0,661.0,,,,,,4
-118.16,33.89,29.0,2940.0,708.0,,,,,,4
-119.8,36.77,48.0,1805.0,329.0,,,,,,4
-118.38,35.64,38.0,2564.0,546.0,,,,,,4
-118.3,34.59,5.0,4028.0,896.0,,,,,,4
-117.77,33.65,4.0,2000.0,422.0,,,,,,4
-122.3,41.41,28.0,1729.0,419.0,,,,,,4
-117.27,33.13,10.0,5149.0,851.0,,,,,,4
-118.3,34.1,28.0,2223.0,752.0,,,,,,4
-121.92,37.48,39.0,1535.0,340.0,,,,,,4
-122.43,37.64,26.0,1762.0,418.0,,,,,,4
-121.82,39.08,26.0,2276.0,460.0,,,,,,4
-117.75,33.63,16.0,1565.0,274.0,,,,,,4
-117.66,34.08,35.0,1711.0,335.0,,,,,,4
-118.26,34.04,36.0,1044.0,200.0,,,,,,4
-118.16,33.78,36.0,2169.0,359.0,,,,,,4
-118.26,34.04,32.0,432.0,182.0,,,,,,4
-117.67,33.51,2.0,5261.0,763.0,,,,,,4
-117.03,32.96,17.0,841.0,146.0,,,,,,4
-118.38,34.19,35.0,1631.0,356.0,,,,,,4
-118.4,35.3,3.0,2821.0,519.0,,,,,,4
-118.38,34.19,42.0,2203.0,412.0,,,,,,4
-117.75,33.0,31.0,2695.0,491.0,,,,,,4
-117.75,33.64,24.0,1395.0,396.0,,,,,,4
-118.34,37.66,19.0,3377.0,669.0,,,,,,4
-117.15,32.71,30.0,3187.0,592.0,,,,,,4
-118.35,33.93,32.0,2065.0,438.0,,,,,,4
-118.45,34.03,29.0,3544.0,1384.0,,,,,,4
-118.16,33.81,26.0,2523.0,437.0,,,,,,4
-118.45,34.3,25.0,2197.0,320.0,,,,,,4
-121.9,36.6,33.0,1409.0,307.0,,,,,,4
-117.06,32.73,36.0,1158.0,218.0,,,,,,4
-118.38,33.87,18.0,2516.0,485.0,,,,,,4
-122.43,37.75,46.0,2298.0,457.0,,,,,,4
-118.37,33.74,25.0,1799.0,557.0,,,,,,4
-121.4,38.5,25.0,3033.0,665.0,,,,,,4
-121.97,37.54,5.0,3264.0,442.0,,,,,,4
-118.48,34.18,17.0,2400.0,352.0,,,,,,4
-118.28,41.43,45.0,2245.0,448.0,,,,,,4
-121.82,37.29,36.0,945.0,149.0,,,,,,4
-117.18,33.14,11.0,1430.0,292.0,,,,,,4
-121.97,37.53,28.0,2829.0,566.0,,,,,,4
-122.09,37.98,29.0,2001.0,373.0,,,,,,4
-118.49,34.01,26.0,3042.0,598.0,,,,,,4
-117.09,32.68,19.0,3635.0,1078.0,,,,,,4
-117.87,33.61,14.0,5232.0,810.0,,,,,,4
-123.06,39.92,20.0,2563.0,658.0,,,,,,4
-118.02,33.73,47.0,2852.0,603.0,,,,,,4
-117.16,32.72,35.0,1777.0,369.0,,,,,,4
-118.36,33.91,36.0,1432.0,265.0,,,,,,4
-118.4,33.92,39.0,1631.0,322.0,,,,,,4
-122.32,37.94,42.0,1695.0,345.0,,,,,,4
-118.39,33.98,37.0,1503.0,392.0,,,,,,4
-121.88,37.37,43.0,1461.0,284.0,,,,,,4
-118.24,34.08,37.0,2263.0,502.0,,,,,,4
-122.05,37.37,27.0,1269.0,186.0,,,,,,4
-119.35,37.36,42.0,3224.0,708.0,,,,,,4
-118.39,33.82,39.0,1357.0,249.0,,,,,,4
-119.3,36.31,14.0,1287.0,291.0,,,,,,4
-118.19,33.77,39.0,4159.0,655.0,,,,,,4
-118.4,34.07,4.0,2152.0,580.0,,,,,,4
-118.38,33.84,32.0,1751.0,328.0,,,,,,4
-119.8,36.76,50.0,1343.0,322.0,,,,,,4
-118.38,35.16,15.0,2180.0,416.0,,,,,,4
-118.38,33.95,35.0,1431.0,210.0,,,,,,4
-119.3,36.3,15.0,2864.0,571.0,,,,,,4
-118.38,33.87,19.0,2512.0,575.0,,,,,,4
-122.53,37.97,24.0,1330.0,183.0,,,,,,4
-122.22,38.07,21.0,2333.0,377.0,,,,,,4
-118.38,33.34,15.0,3313.0,679.0,,,,,,4
-118.38,33.87,25.0,2037.0,515.0,,,,,,4
-121.87,36.58,23.0,4911.0,693.0,,,,,,4
-118.45,34.02,21.0,3098.0,646.0,,,,,,4
-122.26,37.95,13.0,2104.0,407.0,,,,,,4
-122.3,38.31,38.0,1938.0,301.0,,,,,,4
-121.43,38.52,27.0,3044.0,565.0,,,,,,4
-119.02,35.37,6.0,7383.0,1095.0,,,,,,4
-118.35,33.91,32.0,4040.0,832.0,,,,,,4
-117.38,33.19,22.0,2554.0,447.0,,,,,,4
-121.96,38.76,12.0,1198.0,174.0,,,,,,4
-121.44,40.66,17.0,2786.0,559.0,,,,,,4
-118.16,33.89,22.0,4386.0,593.0,,,,,,4
-121.97,38.35,16.0,3049.0,609.0,,,,,,4
-117.14,32.79,19.0,3354.0,nan,,,,,,4
-119.02,35.38,34.0,2047.0,347.0,,,,,,4
-117.05,32.79,35.0,3578.0,582.0,,,,,,4
-121.32,38.67,42.0,2670.0,518.0,,,,,,4
-118.3,34.1,42.0,4198.0,956.0,,,,,,4
-118.16,33.77,36.0,2933.0,881.0,,,,,,4
-118.24,34.05,26.0,745.0,258.0,,,,,,4
-122.43,37.76,8.0,3865.0,463.0,,,,,,4
-117.26,34.09,38.0,1349.0,344.0,,,,,,4
-118.4,34.2,35.0,1558.0,267.0,,,,,,4
-122.53,37.97,29.0,2347.0,464.0,,,,,,4
-117.23,32.84,16.0,4608.0,629.0,,,,,,4
-122.42,37.77,52.0,3505.0,745.0,,,,,,4
-118.19,33.76,32.0,2980.0,494.0,,,,,,4
-118.47,34.22,37.0,2260.0,322.0,,,,,,4
-117.08,32.76,29.0,2568.0,682.0,,,,,,4
-118.4,33.95,28.0,2136.0,nan,,,,,,4
-118.47,34.28,27.0,2219.0,312.0,,,,,,4
-118.35,33.94,44.0,1103.0,265.0,,,,,,4
-117.91,33.73,32.0,1947.0,355.0,,,,,,4
-118.3,34.06,43.0,763.0,219.0,,,,,,4
-119.34,37.23,36.0,3191.0,430.0,,,,,,4
-118.39,34.23,37.0,1737.0,369.0,,,,,,4
-118.43,34.26,34.0,3677.0,573.0,,,,,,4
-122.27,37.81,52.0,2927.0,402.0,,,,,,4
-117.71,34.09,36.0,654.0,186.0,,,,,,4
-118.14,36.82,14.0,1087.0,165.0,,,,,,4
-120.48,34.66,18.0,1348.0,238.0,,,,,,4
-121.3,38.81,7.0,3639.0,637.0,,,,,,4
-118.45,34.02,17.0,12689.0,2426.0,,,,,,4
-121.31,36.59,37.0,1486.0,296.0,,,,,,4
-119.34,37.23,33.0,3585.0,935.0,,,,,,4
-118.45,34.01,42.0,990.0,289.0,,,,,,4
-117.75,33.62,37.0,2204.0,428.0,,,,,,4
-121.3,40.63,33.0,240.0,49.0,,,,,,4
-118.16,33.81,24.0,880.0,187.0,,,,,,4
-118.3,34.08,43.0,3056.0,1345.0,,,,,,4
-118.38,34.26,23.0,2887.0,540.0,,,,,,4
-118.38,33.85,31.0,1922.0,329.0,,,,,,4
-118.17,37.67,33.0,2431.0,655.0,,,,,,4
-121.9,37.4,17.0,3511.0,636.0,,,,,,4
-118.4,33.96,37.0,2414.0,323.0,,,,,,4
-118.16,33.89,21.0,5195.0,1020.0,,,,,,4
-118.4,33.88,15.0,2298.0,567.0,,,,,,4
-118.02,33.73,19.0,4022.0,975.0,,,,,,4
-118.35,33.93,35.0,802.0,153.0,,,,,,4
-122.32,37.94,27.0,1469.0,216.0,,,,,,4
-119.3,36.3,16.0,1717.0,277.0,,,,,,4
-117.75,33.64,38.0,2222.0,542.0,,,,,,4
-118.45,34.3,23.0,2831.0,406.0,,,,,,4
-118.45,34.04,14.0,2845.0,420.0,,,,,,4
-117.03,32.67,16.0,2238.0,307.0,,,,,,4
-118.4,34.07,36.0,2657.0,738.0,,,,,,4
-118.13,34.69,17.0,2479.0,390.0,,,,,,4
-118.24,34.05,4.0,2904.0,764.0,,,,,,4
-117.08,32.78,16.0,2470.0,830.0,,,,,,4
-118.24,34.07,33.0,1025.0,261.0,,,,,,4
-119.63,34.42,41.0,725.0,239.0,,,,,,4
-118.4,33.87,43.0,1633.0,355.0,,,,,,4
-121.75,37.96,44.0,1552.0,204.0,,,,,,4
-117.99,33.72,14.0,2127.0,537.0,,,,,,4
-122.54,38.02,28.0,4308.0,824.0,,,,,,4
-118.4,33.9,25.0,1137.0,170.0,,,,,,4
-118.08,34.67,5.0,8352.0,1555.0,,,,,,4
-117.12,32.75,38.0,5430.0,1176.0,,,,,,4
-121.34,39.43,32.0,2780.0,470.0,,,,,,4
-119.46,36.07,29.0,2610.0,597.0,,,,,,4
-118.38,34.16,34.0,2638.0,580.0,,,,,,4
-121.35,38.45,17.0,2277.0,474.0,,,,,,4
-117.78,33.67,42.0,1297.0,246.0,,,,,,4
-117.91,33.73,27.0,2097.0,325.0,,,,,,4
-118.38,34.16,30.0,3507.0,536.0,,,,,,4
-118.36,34.88,18.0,2127.0,443.0,,,,,,4
-122.26,37.81,52.0,2093.0,550.0,,,,,,4
-118.28,33.76,50.0,914.0,167.0,,,,,,4
-122.17,37.43,24.0,3924.0,1142.0,,,,,,4
-118.4,33.9,42.0,1935.0,388.0,,,,,,4
-118.47,34.22,30.0,1260.0,222.0,,,,,,4
-122.44,37.78,52.0,1254.0,469.0,,,,,,4
-121.33,38.75,11.0,4552.0,639.0,,,,,,4
-118.16,33.79,25.0,2070.0,513.0,,,,,,4
-124.16,40.56,20.0,3592.0,868.0,,,,,,4
-118.16,33.89,28.0,1035.0,275.0,,,,,,4
-121.77,36.7,29.0,4964.0,1056.0,,,,,,4
-118.16,33.77,38.0,989.0,246.0,,,,,,4
-121.97,39.24,48.0,1188.0,227.0,,,,,,4
-118.4,33.88,17.0,8562.0,1351.0,,,,,,4
-117.21,34.08,21.0,5662.0,1185.0,,,,,,4
-117.77,33.65,6.0,10395.0,1915.0,,,,,,4
-122.46,38.16,14.0,2591.0,497.0,,,,,,4
-117.87,33.69,41.0,2168.0,357.0,,,,,,4
-118.38,35.73,35.0,2916.0,594.0,,,,,,4
-117.65,35.13,41.0,2666.0,751.0,,,,,,4
-118.39,33.82,32.0,2815.0,607.0,,,,,,4
-118.22,33.99,35.0,1138.0,304.0,,,,,,4
-122.43,37.45,48.0,2074.0,297.0,,,,,,4
-118.38,34.26,33.0,2831.0,510.0,,,,,,4
-118.31,34.06,24.0,2343.0,834.0,,,,,,4
-119.05,35.41,29.0,3548.0,729.0,,,,,,4
-122.4,37.79,52.0,3302.0,869.0,,,,,,4
-118.38,33.98,37.0,1184.0,290.0,,,,,,4
-118.24,34.07,37.0,2454.0,511.0,,,,,,4
-121.31,38.59,29.0,1285.0,193.0,,,,,,4
-122.22,38.07,15.0,2125.0,278.0,,,,,,4
-118.39,33.97,25.0,2945.0,914.0,,,,,,4
-117.24,33.15,4.0,23915.0,4135.0,,,,,,4
-121.61,39.12,24.0,2069.0,436.0,,,,,,4
-122.3,37.5,44.0,6983.0,1131.0,,,,,,4
-117.75,33.64,9.0,2499.0,492.0,,,,,,4
-118.16,33.89,18.0,2895.0,487.0,,,,,,4
-118.16,33.89,36.0,1527.0,309.0,,,,,,4
-122.17,37.43,32.0,4398.0,878.0,,,,,,4
-118.24,34.05,36.0,1359.0,317.0,,,,,,4
-118.28,34.49,13.0,4460.0,925.0,,,,,,4
-119.05,34.25,37.0,2489.0,454.0,,,,,,4
-117.12,32.8,28.0,1072.0,331.0,,,,,,4
-118.4,33.92,24.0,1555.0,406.0,,,,,,4
-122.17,37.43,17.0,3469.0,896.0,,,,,,4
-122.26,38.11,24.0,2863.0,734.0,,,,,,4
-119.33,36.31,18.0,3860.0,760.0,,,,,,4
-117.31,33.18,9.0,4540.0,793.0,,,,,,4
-122.09,37.39,36.0,1035.0,196.0,,,,,,4
-117.08,32.78,44.0,2172.0,431.0,,,,,,4
-122.02,38.01,52.0,1124.0,245.0,,,,,,4
-122.3,38.41,43.0,1351.0,277.0,,,,,,4
-118.4,34.2,32.0,993.0,285.0,,,,,,4
-118.45,34.15,35.0,2245.0,393.0,,,,,,4
-121.15,38.68,35.0,1565.0,290.0,,,,,,4
-122.26,37.85,30.0,833.0,164.0,,,,,,4
-117.08,32.75,41.0,1989.0,514.0,,,,,,4
-118.35,33.94,42.0,1115.0,297.0,,,,,,4
-118.41,34.15,28.0,1473.0,333.0,,,,,,4
-117.34,33.17,16.0,4595.0,1341.0,,,,,,4
-118.39,33.86,33.0,2389.0,410.0,,,,,,4
-118.39,33.81,36.0,856.0,146.0,,,,,,4
-122.16,37.73,42.0,4074.0,874.0,,,,,,4
-122.32,37.93,42.0,1796.0,389.0,,,,,,4
-122.43,37.73,46.0,3581.0,758.0,,,,,,4
-122.16,37.43,22.0,3294.0,744.0,,,,,,4
-121.32,38.62,33.0,898.0,190.0,,,,,,4
-117.47,34.12,15.0,4260.0,770.0,,,,,,4
-122.32,37.93,44.0,1014.0,225.0,,,,,,4
-123.03,38.94,42.0,410.0,117.0,,,,,,4
-124.16,40.54,52.0,1820.0,300.0,,,,,,4
-121.92,36.61,33.0,560.0,90.0,,,,,,4
-118.45,34.15,17.0,821.0,163.0,,,,,,4
-119.3,36.32,10.0,3817.0,719.0,,,,,,4
-118.02,33.73,23.0,4095.0,578.0,,,,,,4
-118.16,35.89,18.0,1855.0,424.0,,,,,,4
-122.26,37.95,27.0,3513.0,791.0,,,,,,4
-118.28,33.99,5.0,706.0,203.0,,,,,,4
-121.51,38.63,31.0,1540.0,452.0,,,,,,4
-119.8,36.73,44.0,1960.0,393.0,,,,,,4
-118.15,34.14,38.0,2011.0,448.0,,,,,,4
-118.3,34.1,34.0,399.0,141.0,,,,,,4
-122.43,37.78,44.0,1678.0,514.0,,,,,,4
-119.8,36.77,21.0,1260.0,182.0,,,,,,4
-121.93,39.82,27.0,1065.0,214.0,,,,,,4
-118.28,33.74,36.0,2464.0,472.0,,,,,,4
-121.97,38.53,9.0,3659.0,652.0,,,,,,4
-118.4,33.92,24.0,2728.0,845.0,,,,,,4
-121.31,38.57,38.0,2507.0,446.0,,,,,,4
-122.3,37.9,38.0,226.0,44.0,,,,,,4
-118.28,35.03,28.0,2969.0,648.0,,,,,,4
-117.77,33.68,14.0,3305.0,841.0,,,,,,4
-122.26,37.86,18.0,8953.0,1074.0,,,,,,4
-122.44,37.71,38.0,890.0,200.0,,,,,,4
-118.45,34.32,14.0,6235.0,1286.0,,,,,,4
-118.13,33.93,2.0,337.0,55.0,,,,,,4
-118.39,33.83,29.0,3963.0,772.0,,,,,,4
-121.91,37.37,10.0,3075.0,498.0,,,,,,4
-118.29,34.09,34.0,2839.0,659.0,,,,,,4
-119.78,34.44,28.0,1080.0,298.0,,,,,,4
-122.26,37.83,28.0,1326.0,184.0,,,,,,4
-118.4,33.8,52.0,1009.0,216.0,,,,,,4
-121.3,38.7,10.0,2562.0,460.0,,,,,,4
-118.44,34.24,35.0,1507.0,281.0,,,,,,4
-118.16,33.81,23.0,3942.0,748.0,,,,,,4
-121.96,37.5,21.0,1209.0,309.0,,,,,,4
-121.89,37.34,30.0,1851.0,238.0,,,,,,4
-119.05,35.36,40.0,850.0,227.0,,,,,,4
-117.26,33.12,38.0,1327.0,262.0,,,,,,4
-119.02,39.02,16.0,3715.0,810.0,,,,,,4
-122.53,37.97,28.0,1374.0,248.0,,,,,,4
-117.91,33.73,26.0,2236.0,280.0,,,,,,4
-117.37,33.19,15.0,3672.0,845.0,,,,,,4
-117.08,32.75,34.0,1785.0,558.0,,,,,,4
-118.45,34.02,26.0,36.0,9.0,,,,,,4
-121.89,37.36,32.0,1199.0,229.0,,,,,,4
-118.38,34.26,37.0,2824.0,633.0,,,,,,4
-118.39,33.83,7.0,77.0,12.0,,,,,,4
-122.26,37.88,52.0,957.0,188.0,,,,,,4
-118.4,33.96,44.0,1338.0,366.0,,,,,,4
-122.42,37.77,27.0,2229.0,365.0,,,,,,4
-122.43,37.76,52.0,1968.0,472.0,,,,,,4
-119.8,36.76,48.0,2059.0,388.0,,,,,,4
-118.16,33.77,35.0,1574.0,603.0,,,,,,4
-118.31,34.06,24.0,4043.0,952.0,,,,,,4
-122.25,37.8,52.0,2183.0,465.0,,,,,,4
-121.31,38.11,49.0,2365.0,504.0,,,,,,4
-117.27,34.13,52.0,2012.0,458.0,,,,,,4
-118.48,34.19,52.0,2962.0,468.0,,,,,,4
-117.27,34.11,43.0,2222.0,635.0,,,,,,4
-122.45,37.71,52.0,1642.0,351.0,,,,,,4
-118.39,34.17,35.0,2922.0,507.0,,,,,,4
-118.4,33.96,20.0,1911.0,472.0,,,,,,4
-118.38,35.36,9.0,1228.0,234.0,,,,,,4
-122.07,38.02,15.0,3583.0,644.0,,,,,,4
-121.97,38.35,17.0,1504.0,358.0,,,,,,4
-117.71,34.09,5.0,6190.0,993.0,,,,,,4
-121.33,38.62,23.0,7709.0,1279.0,,,,,,4
-118.4,33.88,40.0,2344.0,571.0,,,,,,4
-118.3,34.06,25.0,1881.0,433.0,,,,,,4
-119.85,39.31,17.0,3442.0,705.0,,,,,,4
-118.39,33.83,28.0,895.0,127.0,,,,,,4
-118.39,33.86,44.0,1701.0,396.0,,,,,,4
-118.45,34.01,47.0,1320.0,259.0,,,,,,4
-122.26,38.1,44.0,2602.0,509.0,,,,,,4
-122.43,37.73,52.0,866.0,205.0,,,,,,4
-118.48,34.43,39.0,1467.0,381.0,,,,,,4
-122.96,38.42,14.0,5315.0,1037.0,,,,,,4
-118.13,34.68,33.0,2815.0,485.0,,,,,,4
-119.46,35.34,17.0,2387.0,437.0,,,,,,4
-118.45,34.02,33.0,832.0,226.0,,,,,,4
-117.99,33.72,26.0,2711.0,508.0,,,,,,4
-118.45,34.34,29.0,3128.0,672.0,,,,,,4
-123.0,38.9,52.0,1280.0,281.0,,,,,,4
-121.3,38.8,36.0,1069.0,228.0,,,,,,4
-121.31,36.59,15.0,1371.0,306.0,,,,,,4
-120.09,39.04,23.0,1618.0,395.0,,,,,,4
-122.26,37.82,26.0,2269.0,317.0,,,,,,4
-118.38,33.84,24.0,1228.0,320.0,,,,,,4
-118.28,36.51,9.0,3860.0,809.0,,,,,,4
-122.43,37.63,37.0,1252.0,275.0,,,,,,4
-121.96,37.25,20.0,3773.0,624.0,,,,,,4
-118.3,33.94,36.0,1110.0,nan,,,,,,4
-116.98,33.07,16.0,2402.0,336.0,,,,,,4
-118.39,33.97,49.0,1409.0,313.0,,,,,,4
-118.4,35.6,16.0,1584.0,309.0,,,,,,4
-117.17,32.92,16.0,1565.0,257.0,,,,,,4
-122.29,37.59,26.0,1705.0,279.0,,,,,,4
-118.38,33.98,20.0,2451.0,475.0,,,,,,4
-118.41,34.15,15.0,5583.0,1149.0,,,,,,4
-117.27,34.1,19.0,1204.0,405.0,,,,,,4
-118.4,33.88,35.0,1623.0,304.0,,,,,,4
-118.35,33.95,36.0,1632.0,295.0,,,,,,4
-121.25,38.68,12.0,5098.0,1094.0,,,,,,4
-124.1,40.95,18.0,2250.0,484.0,,,,,,4
-121.44,38.69,24.0,3124.0,556.0,,,,,,4
-123.0,38.9,31.0,1297.0,259.0,,,,,,4
-117.27,33.06,16.0,3490.0,545.0,,,,,,4
-118.39,34.18,45.0,3566.0,701.0,,,,,,4
-121.31,38.55,24.0,979.0,287.0,,,,,,4
-117.27,34.13,40.0,1298.0,254.0,,,,,,4
-117.75,33.61,26.0,3046.0,726.0,,,,,,4
-117.03,32.7,43.0,1126.0,289.0,,,,,,4
-118.16,33.81,36.0,1962.0,325.0,,,,,,4
-118.4,33.9,32.0,332.0,103.0,,,,,,4
-121.87,37.69,20.0,200.0,25.0,,,,,,4
-122.44,37.77,52.0,391.0,128.0,,,,,,4
-118.39,33.86,15.0,1778.0,311.0,,,,,,4
-117.09,32.67,28.0,2758.0,623.0,,,,,,4
-122.0,38.0,21.0,2198.0,462.0,,,,,,4
-117.08,32.76,40.0,2523.0,488.0,,,,,,4
-122.21,37.09,36.0,1397.0,289.0,,,,,,4
-119.05,36.06,33.0,2043.0,443.0,,,,,,4
-118.3,34.7,33.0,2918.0,494.0,,,,,,4
-118.45,34.02,17.0,5973.0,1384.0,,,,,,4
-119.0,35.4,11.0,8739.0,2190.0,,,,,,4
-121.99,36.98,16.0,4907.0,1117.0,,,,,,4
-122.26,40.17,21.0,789.0,141.0,,,,,,4
-118.46,34.32,18.0,7498.0,976.0,,,,,,4
-118.16,33.81,26.0,4186.0,767.0,,,,,,4
-120.14,39.17,45.0,1314.0,277.0,,,,,,4
-117.07,32.79,18.0,1741.0,602.0,,,,,,4
-122.53,37.97,31.0,2892.0,685.0,,,,,,4
-122.27,37.81,52.0,340.0,97.0,,,,,,4
-120.14,39.18,17.0,2839.0,525.0,,,,,,4
-117.28,33.1,21.0,2876.0,539.0,,,,,,4
-118.39,33.78,52.0,1180.0,381.0,,,,,,4
-118.48,34.01,52.0,795.0,308.0,,,,,,4
-118.16,33.78,26.0,4115.0,883.0,,,,,,4
-117.09,32.68,47.0,1044.0,274.0,,,,,,4
-118.45,34.02,46.0,2571.0,502.0,,,,,,4
-118.38,34.26,28.0,1077.0,288.0,,,,,,4
-118.48,34.16,52.0,2187.0,284.0,,,,,,4
-117.26,32.95,4.0,9018.0,1572.0,,,,,,4
-121.9,37.3,25.0,2366.0,417.0,,,,,,4
-118.09,41.68,22.0,1880.0,360.0,,,,,,4
-118.38,35.38,35.0,2220.0,388.0,,,,,,4
-121.88,37.31,19.0,11181.0,1895.0,,,,,,4
-119.34,36.21,16.0,1720.0,473.0,,,,,,4
-119.8,36.76,52.0,2408.0,498.0,,,,,,4
-118.39,33.97,36.0,2854.0,688.0,,,,,,4
-121.89,37.34,35.0,1172.0,184.0,,,,,,4
-122.03,39.28,25.0,2857.0,662.0,,,,,,4
-122.32,37.93,17.0,2474.0,480.0,,,,,,4
-117.78,33.67,27.0,4376.0,1003.0,,,,,,4
-117.78,33.67,26.0,2552.0,314.0,,,,,,4
-121.86,37.22,17.0,2825.0,365.0,,,,,,4
-118.3,33.78,24.0,574.0,173.0,,,,,,4
-118.3,34.1,19.0,1000.0,211.0,,,,,,4
-118.39,33.8,23.0,2757.0,734.0,,,,,,4
-122.43,37.73,52.0,2260.0,416.0,,,,,,4
-118.39,33.93,34.0,617.0,189.0,,,,,,4
-118.3,34.08,12.0,4427.0,nan,,,,,,4
-122.3,40.32,10.0,2336.0,426.0,,,,,,4
-121.96,38.54,44.0,1167.0,201.0,,,,,,4
-117.99,33.72,14.0,2021.0,396.0,,,,,,4
-121.65,37.11,36.0,2066.0,401.0,,,,,,4
-118.38,33.84,35.0,3315.0,744.0,,,,,,4
-121.9,37.4,15.0,2940.0,910.0,,,,,,4
-118.3,34.08,33.0,4924.0,1007.0,,,,,,4
-119.05,35.26,21.0,3298.0,716.0,,,,,,4
-118.39,33.93,37.0,1638.0,407.0,,,,,,4
-118.61,34.48,3.0,16533.0,2549.0,,,,,,4
-117.23,32.8,17.0,2247.0,340.0,,,,,,4
-121.33,36.71,43.0,355.0,81.0,,,,,,4
-122.2,37.7,36.0,2239.0,391.0,,,,,,4
-117.26,33.12,33.0,674.0,208.0,,,,,,4
-121.96,39.47,28.0,2492.0,507.0,,,,,,4
-117.03,32.7,37.0,1361.0,348.0,,,,,,4
-121.89,37.32,39.0,1164.0,199.0,,,,,,4
-118.38,34.19,23.0,1875.0,710.0,,,,,,4
-118.13,34.14,36.0,1813.0,560.0,,,,,,4
-118.4,33.92,24.0,2017.0,416.0,,,,,,4
-121.9,37.4,16.0,3352.0,813.0,,,,,,4
-121.87,37.69,16.0,2793.0,476.0,,,,,,4
-117.08,32.75,15.0,2671.0,724.0,,,,,,4
-121.74,37.96,42.0,1619.0,340.0,,,,,,4
-118.4,35.4,34.0,813.0,171.0,,,,,,4
-118.49,34.01,30.0,3078.0,954.0,,,,,,4
-118.38,33.98,38.0,1477.0,374.0,,,,,,4
-119.17,36.14,18.0,1206.0,274.0,,,,,,4
-121.88,37.68,31.0,3506.0,653.0,,,,,,4
-117.12,32.8,27.0,1297.0,355.0,,,,,,4
-121.96,36.56,34.0,576.0,117.0,,,,,,4
-121.89,39.05,20.0,1128.0,229.0,,,,,,4
-118.28,36.52,16.0,2703.0,415.0,,,,,,4
-121.45,38.61,36.0,3099.0,605.0,,,,,,4
-118.35,33.95,35.0,4055.0,652.0,,,,,,4
-118.91,35.34,38.0,1463.0,294.0,,,,,,4
-121.32,38.67,19.0,2987.0,626.0,,,,,,4
-121.9,39.0,16.0,3155.0,541.0,,,,,,4
-118.39,33.93,35.0,2400.0,398.0,,,,,,4
-117.7,33.5,16.0,1956.0,346.0,,,,,,4
-121.29,37.97,27.0,2491.0,428.0,,,,,,4
-121.93,37.35,20.0,1457.0,372.0,,,,,,4
-119.05,35.32,23.0,4870.0,965.0,,,,,,4
-122.0,38.0,34.0,3090.0,593.0,,,,,,4
-117.27,34.11,48.0,1410.0,304.0,,,,,,4
-119.8,36.72,43.0,1763.0,389.0,,,,,,4
-116.55,33.07,5.0,10394.0,1617.0,,,,,,4
-118.39,33.97,19.0,2461.0,521.0,,,,,,4
-118.45,34.04,34.0,1914.0,nan,,,,,,4
-118.39,33.82,21.0,2997.0,372.0,,,,,,4
-122.44,37.75,29.0,918.0,159.0,,,,,,4
-122.13,37.41,35.0,2436.0,466.0,,,,,,4
-118.16,33.81,22.0,4057.0,624.0,,,,,,4
-118.38,33.98,32.0,3304.0,714.0,,,,,,4
-117.67,33.49,4.0,3623.0,734.0,,,,,,4
-118.13,34.14,13.0,3859.0,710.0,,,,,,4
-121.85,38.5,37.0,3049.0,nan,,,,,,4
